POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,RESALE,LONGITUDE,LATITUDE,IN_CITY,CITY_2,SQFT_P_ROOM,Lo+Li,Rare_House,City_Type,Area,l*l,BHK_CITY,BHK_IN_CITY,multi
1,0,1,3,1,1180.173092,1,2.554121718809473,4.353961466405538,7679,24,393.39103066666667,6.908083185215012,0,0,2,4.082746303820259,27,7682,3540.519276
0,0,0,2,1,1126.7777199999996,1,2.9426832282110844,4.288173680100944,4283,192,563.3888599999998,7.2308569083120275,0,0,2,4.628319454262168,194,4285,2253.555439999999
0,0,1,3,1,1579.20311,1,3.41631913610593,4.357413706408631,5440,71,526.4010366666666,7.773732842514563,0,1,4,5.353360285885728,74,5443,4737.609329999999
0,0,0,1,1,660.0660066,1,2.9453227990089097,4.291779938770532,3853,192,660.0660066,7.237102737779442,0,0,0,4.6360597455966435,193,3854,660.0660066
0,0,0,2,1,1174.148267,1,2.557551212394397,4.352416254977243,3052,24,587.0741335,6.90996746737164,0,0,2,4.087137542046734,26,3054,2348.296534
1,0,0,3,1,1315.020456,1,3.125918075927417,4.456115499502203,192,133,438.34015199999993,7.5820335754296195,0,2,3,5.078759714473962,136,195,3945.0613679999997
1,0,0,2,1,900.1636661,1,3.1043669233799887,4.2927663671882215,261,294,450.08183305,7.39713329056821,0,1,1,4.862887832125815,296,263,1800.3273322
0,0,0,4,1,2070.393375,1,3.3522905706897497,4.348860842433246,8395,207,517.59834375,7.701151413122996,0,0,4,5.260572836176744,211,8399,8281.5735
0,0,1,2,1,1050.030883,1,3.206409643916518,4.362064842211598,2676,172,525.0154415,7.568474486128117,0,0,2,5.082467790612553,174,2678,2100.061766
1,0,0,3,1,1539.965779,1,2.463853240590168,4.324000197151533,9366,148,513.3219263333333,6.787853437741702,0,2,3,3.8990654878846103,151,9369,4619.897337
0,0,0,3,1,2202.296681,1,2.590664636443763,4.353618042312261,5642,24,734.0988936666665,6.944282678756023,0,0,4,4.144271964218073,27,5645,6606.890042999999
0,0,0,2,1,1024.983985,1,3.3645195659362668,4.3424694649254265,9744,95,512.4919925,7.706989030861694,0,0,1,5.268653842211071,97,9746,2049.96797
1,0,1,1,1,550.0550055,1,3.3522905706897497,4.348860842433246,8395,207,550.0550055,7.701151413122996,0,0,0,5.260572836176744,208,8396,550.0550055
1,0,0,3,1,1714.285714,1,2.479604199948538,4.379485207983113,9376,226,571.4285713333334,6.859089407931651,0,2,4,3.9770059217348646,229,9379,5142.857142000001
0,0,0,1,1,700.0,1,2.9311404176608136,4.308678758189627,697,229,700.0,7.2398191758504415,0,0,0,4.633516807271915,230,698,700.0
1,0,0,3,1,1886.001676,1,2.5570113965868395,4.3519295008078664,3167,24,628.6672253333334,6.9089408973947055,0,0,4,4.085761807820308,27,3170,5658.0050280000005
0,1,1,4,1,1961.168857,0,2.5676211696059053,4.383972989296232,6692,59,490.29221425,6.951594158902138,0,0,4,4.133998215181047,63,6696,7844.675428
0,1,1,4,1,2250.512145,1,3.423033332511053,4.341496225242729,10276,57,562.62803625,7.764529557753782,0,3,4,5.342328748017067,61,10280,9002.04858
1,0,0,3,1,1050.080775,1,3.292745797273658,4.328977457520796,6063,124,350.02692499999995,7.621723254794454,0,3,2,5.158936831812792,127,6066,3150.2423249999997
0,0,0,3,1,1509.153884,1,2.915208696114452,4.303132766831081,9622,229,503.0512946666667,7.218341462945533,0,0,3,4.604099944711293,232,9625,4527.461652
0,0,0,1,1,692.940667,1,2.925931826065303,4.300483660496476,7224,229,692.940667,7.226415486561779,0,0,0,4.617055176943197,230,7225,692.940667
0,0,1,2,1,805.8667096,1,3.206409643916518,4.362064842211598,872,172,402.9333548,7.568474486128117,0,0,1,5.082467790612553,174,874,1611.7334192
0,1,1,4,1,2382.654277,1,3.423033332511053,4.341496225242729,10276,57,595.66356925,7.764529557753782,0,3,4,5.342328748017067,61,10280,9530.617108
0,0,0,2,1,1055.115924,1,2.952215923348565,4.290400357211189,7923,192,527.557962,7.242616280559753,0,0,2,4.644598858597298,194,7925,2110.231848
0,0,0,3,1,2355.844739,1,3.3456149370947146,4.344624125585344,8359,104,785.2815796666667,7.690239062680058,0,1,4,5.246787560053462,107,8362,7067.534217
0,1,1,2,1,1260.151218,1,3.423033332511053,4.341496225242729,10276,57,630.075609,7.764529557753782,0,3,3,5.342328748017067,59,10278,2520.302436
0,0,1,3,1,1621.176471,1,3.350026886751984,4.349328414738552,8072,207,540.392157,7.699355301490535,0,0,4,5.2582004915588465,210,8075,4863.529413
1,0,0,2,1,697.1809638999997,1,2.5718485799218085,4.385395952143486,176,59,348.59048194999986,6.957244532065293,0,0,0,4.142554353696775,61,178,1394.3619277999994
0,0,1,3,1,1840.15517,1,3.206409643916518,4.362064842211598,5114,172,613.3850566666666,7.568474486128117,0,0,4,5.082467790612553,175,5117,5520.46551
1,0,0,3,1,1475.237092,1,3.3529085867861315,4.348943730573436,8034,207,491.7456973333333,7.701852317359568,0,0,3,5.261474782859525,210,8037,4425.711276
1,0,0,3,1,1550.169109,1,2.558954501086881,4.350964152472063,892,24,516.7230363333333,6.909918653558942,0,0,3,4.088160596700537,27,895,4650.507326999999
0,1,0,2,1,1151.22166,1,2.9269136190332397,4.3020864207060185,5334,229,575.61083,7.229000039739258,0,0,2,4.620219239023096,231,5336,2302.44332
0,0,1,3,1,1525.0583800000006,1,3.206409643916518,4.362064842211598,2303,172,508.3527933333335,7.568474486128117,0,0,3,5.082467790612553,175,2306,4575.175140000002
0,0,0,3,1,1532.287486,1,3.347635023667707,4.345242259238149,9090,251,510.7624953333333,7.692877282905856,0,2,3,5.250156920537553,254,9093,4596.862458
0,0,0,2,1,1111.111111,1,3.337974687777409,4.341348718315537,9378,45,555.5555555,7.679323406092947,0,1,2,5.232906507806367,47,9380,2222.222222
0,0,0,1,1,660.0249066,1,3.206409643916518,4.362064842211598,1133,172,660.0249066,7.568474486128117,0,0,0,5.082467790612553,173,1134,660.0249066
0,1,1,2,1,1217.517478,1,2.556102648163238,4.351100823501241,4299,24,608.758739,6.907203471664479,0,0,2,4.083437179885189,26,4301,2435.034956
0,0,1,3,1,645.0809465,1,3.346191062169737,4.34843400510444,7948,88,215.02698216666667,7.6946250672741785,0,3,0,5.2521373121185935,91,7951,1935.2428395
0,0,0,2,1,517.6519308000002,1,2.953868069455292,4.289956986171905,9371,192,258.8259654000001,7.243825055627197,0,0,0,4.646518998081938,194,9373,1035.3038616000003
0,0,0,1,1,590.0151286,1,2.9572693172304727,4.292164520919905,3800,172,590.0151286,7.249433838150378,0,0,0,4.6538494066795035,173,3801,590.0151286
0,1,1,3,1,1750.2917149999994,1,2.5594399778936228,4.351383402525714,3435,24,583.4305716666664,6.9108233804193375,0,0,4,4.089379976025012,27,3438,5250.875144999998
0,0,0,1,1,600.0184621000002,1,3.1649514511725023,4.456166582209242,8432,172,600.0184621000002,7.621118033381744,0,0,0,5.134117589017727,173,8433,600.0184621000002
1,0,0,3,1,1650.4854369999994,1,2.562632059214069,4.351541138183826,10241,24,550.1618123333332,6.914173197397895,0,0,4,4.094951985996083,27,10244,4951.456310999998
1,0,1,2,1,1380.0,1,3.236766822242063,4.404619483326517,1890,7,690.0,7.641386305568581,0,2,3,5.1735556530464955,9,1892,2760.0
0,1,1,2,1,451.2805084,0,3.206409643916518,4.362064842211598,10511,172,225.6402542,7.568474486128117,0,0,0,5.082467790612553,174,10513,902.5610168
0,0,1,2,1,1060.304838,0,3.423033332511053,4.341496225242729,10276,57,530.152419,7.764529557753782,0,3,2,5.342328748017067,59,10278,2120.609676
1,0,0,2,1,1100.13471,1,3.1188472469105135,4.4822670273446334,9328,164,550.067355,7.601114274255147,0,0,2,5.098414967867954,166,9330,2200.26942
0,0,1,3,1,2021.095181,1,2.5766466762936773,4.349333942550218,2794,24,673.6983936666667,6.925980618843894,0,0,4,4.1165959322419825,27,2797,6063.285543
0,0,0,2,1,1239.157373,1,3.010778903119037,4.451683635578061,8567,48,619.5786865,7.462462538697097,0,1,2,4.906640437172935,50,8569,2478.314746
1,1,1,3,1,1380.042463,1,3.2661143859238537,4.359197637285954,5930,106,460.01415433333335,7.6253120232098075,0,2,3,5.1595507575877795,109,5933,4140.127389
1,0,0,2,1,1111.111111,1,2.5526397503188525,4.352333126234865,2401,24,555.5555555,6.9049728765537175,0,0,2,4.078693324654269,26,2403,2222.222222
1,0,1,2,1,965.1844192,1,3.4208314653438934,4.341853257880662,2106,57,482.5922096,7.762684723224557,0,3,1,5.339974289354806,59,2108,1930.3688384
0,1,1,3,1,832.1985172,0,2.942331496826876,4.287990642747287,3890,178,277.39950573333334,7.230322139574162,0,0,1,4.627609334886313,181,3893,2496.5955516
0,0,0,2,1,1084.953941,1,2.9164652316406396,4.302577622603228,5477,229,542.4769705,7.219042854243868,0,0,2,4.605360103232004,231,5479,2169.907882
0,0,0,2,1,976.8637532,1,3.104092206459153,4.292214366119802,9850,294,488.4318766,7.396306572578955,0,1,1,4.861882669157355,296,9852,1953.7275064
0,0,0,2,1,1125.017578,1,2.562632059214069,4.351541138183826,4065,24,562.508789,6.914173197397895,0,0,2,4.094951985996083,26,4067,2250.035156
1,0,0,3,1,1639.3442619999994,1,3.266660150017793,4.359003243782487,8651,106,546.4480873333331,7.625663393800282,0,2,4,5.160048997000791,109,8654,4918.032785999998
0,0,1,3,1,1428.571429,1,3.3479421639610645,4.349837813713085,8085,207,476.19047633333327,7.69777997767415,0,0,3,5.256108590757078,210,8088,4285.714287000001
0,0,0,3,1,1610.777566,1,2.563771741266765,4.350911284139343,6978,24,536.9258553333333,6.914683025406108,0,0,4,4.096293826579832,27,6981,4832.332698
1,0,0,2,1,794.4073721,1,2.9578471600902323,4.288660769713819,1992,192,397.20368605,7.246507929804051,0,0,0,4.650888318755668,194,1994,1588.8147442
1,0,0,2,1,2007.024586,1,2.734493475511496,4.304650462382738,6693,96,1003.512293,7.0391439378942335,0,1,4,4.330246851637733,98,6695,4014.049172
1,0,0,1,1,800.0,1,3.104586678466073,4.293195420967266,1583,294,800.0,7.397782099433338,0,1,1,4.863677768785418,295,1584,800.0
0,1,1,2,1,882.1334057,1,2.942331496826876,4.287990642747287,3890,178,441.06670285,7.230322139574162,0,0,1,4.627609334886313,180,3892,1764.2668114
1,0,0,3,1,1260.504202,1,3.337300787778524,4.3480424071668535,7381,215,420.1680673333333,7.685343194945378,0,2,3,5.240096930924906,218,7384,3781.5126060000002
0,1,1,3,1,1593.149457,1,2.9426832282110844,4.288173680100944,10511,192,531.0498190000001,7.2308569083120275,0,0,4,4.628319454262168,195,10514,4779.448371
1,0,0,3,1,1169.993118,1,3.2906590397236246,4.393409478594049,2436,174,389.997706,7.684068518317673,0,1,2,5.2329366972227485,177,2439,3509.979354
0,0,0,2,1,986.6828087,1,2.552774466415784,4.382822980006751,2892,59,493.34140435000006,6.935597446422537,0,0,1,4.1074975192438705,61,2894,1973.3656174
0,0,0,2,1,1000.0,1,3.2312563489232122,4.418675786985478,8808,297,500.0,7.64993213590869,0,2,1,5.182536795549966,299,8810,2000.0
2,0,0,3,1,1264.231499,0,2.40340850153003,4.3434240634315175,2531,63,421.41049966666674,6.746832564961548,0,1,3,3.8086961742378214,66,2534,3792.694497
1,0,0,2,1,1320.064988,1,3.0071762902829753,4.45220552755932,9096,48,660.032494,7.459381817842297,0,1,3,4.901885092909339,50,9098,2640.129976
0,0,1,1,1,720.0221544999997,1,2.9465033206308524,4.288686006528701,8860,192,720.0221544999997,7.235189327159555,0,0,0,4.634436236726663,193,8861,720.0221544999997
0,0,0,2,1,1050.068483,1,2.9190461346287875,4.302005947591224,4012,229,525.0342415,7.221052082220012,0,0,2,4.608553540959096,231,4014,2100.136966
1,0,1,2,1,1072.041166,1,3.3568320683847768,4.348156280787406,1278,95,536.020583,7.704988349172182,0,0,2,5.265607222378945,97,1280,2144.082332
1,0,1,2,1,800.0,1,2.9505607292751717,4.3004549357721125,359,229,400.0,7.251015665047285,0,0,1,4.653071727376858,231,361,1600.0
0,1,0,2,1,1047.566676,1,3.3523572162426816,4.34795265434013,1698,207,523.783338,7.700309870582813,0,0,1,5.259560691076789,209,1700,2095.133352
0,1,1,2,1,545.2292441000002,0,2.922370945668974,4.300563022159686,3148,172,272.6146220500001,7.22293396782866,0,0,0,4.611903376674945,174,3150,1090.4584882000004
0,0,0,2,1,1250.0,1,3.0006408567240217,4.370812237725695,9125,24,625.0,7.371453094449715,0,0,3,4.8027616242512154,26,9127,2500.0
0,0,0,3,1,1078.2608699999996,1,3.1134656190869516,4.480938910044458,1041,164,359.42028999999985,7.59440452913141,0,0,2,5.089165662641758,167,1044,3234.782609999999
1,0,0,3,1,1600.0,1,3.3541791466985265,4.348565503240345,8346,207,533.3333333333334,7.702744649938872,0,0,4,5.262664737359185,210,8349,4800.0
1,0,0,3,1,1870.32419,1,3.2931957888357846,4.3284676439547995,243,124,623.4413966666666,7.621663432790585,0,3,4,5.158920770310823,127,246,5610.97257
1,0,0,2,1,1000.0,1,3.0483441257619797,4.3706918126049,1112,199,500.0,7.419035938366879,0,1,1,4.871566685165793,201,1114,2000.0
0,0,0,2,1,888.4615385,1,3.286426392735162,4.482068047704106,1575,268,444.23076925,7.768494440439269,0,2,1,5.332768021591132,270,1577,1776.923077
0,1,1,3,1,1395.2046300000006,1,3.013267380988647,4.45226396483416,6494,48,465.06821000000014,7.465531345822807,0,1,3,4.910958453829158,51,6497,4185.613890000002
0,0,0,2,1,1083.694565,1,3.0650667133665066,4.2935613239619554,9800,278,541.8472825,7.3586280373284625,0,1,2,4.8090863783689715,280,9802,2167.38913
1,0,0,2,1,1099.585062,1,3.0778413371505624,4.2905000156677,1270,40,549.7925309999998,7.368341352818263,0,2,2,4.823502339815839,42,1272,2199.170124
1,0,1,3,1,1750.171585,1,3.4264973869879793,4.339261033823946,8042,188,583.3905283333334,7.765758420811926,0,1,4,5.343967326083955,191,8045,5250.514755
0,0,1,3,1,1521.179499,1,2.556102648163238,4.351100823501241,4299,24,507.059833,6.907203471664479,0,0,3,4.083437179885189,27,4302,4563.5384970000005
0,0,0,2,1,1334.1419039999996,1,2.5656857016781958,4.3508786204286265,4822,24,667.0709519999998,6.916564322106823,0,0,3,4.099509971298913,26,4824,2668.283807999999
0,0,0,3,1,1754.470759,1,3.4241980596730683,4.339628085544245,8452,188,584.8235863333333,7.763826145217314,0,1,4,5.34150630959326,191,8455,5263.412277
0,0,0,2,1,820.0197936000003,1,3.3487142217705905,4.344367432727152,1592,104,410.00989680000015,7.6930816544977425,0,1,1,5.250500203073003,106,1594,1640.0395872000006
1,0,0,2,1,725.0580046,1,2.955748313201657,4.288014276085156,8407,192,362.5290023,7.2437625892868125,0,0,0,4.647143426304907,194,8409,1450.1160092
0,0,1,2,1,1416.179855,1,2.5549456405679747,4.351926898654038,1034,24,708.0899275,6.906872539222013,0,0,3,4.082242113161686,26,1036,2832.35971
1,1,1,2,1,920.1324991,1,3.350026886751984,4.349328414738552,8072,207,460.06624955,7.699355301490535,0,0,1,5.2582004915588465,209,8074,1840.2649982
0,0,0,2,1,722.9832572,1,2.575976336244036,4.348222509286588,5878,24,361.4916286,6.924198845530625,0,0,0,4.114412592934415,26,5880,1445.9665144
0,0,1,3,1,1065.298876,1,2.947524214928248,4.289084386605024,1668,172,355.0996253333333,7.2366086015332725,0,0,2,4.636352543632484,175,1671,3195.8966280000004
0,0,1,3,1,1356.36779,1,3.3500479365769205,4.348748470548351,8054,207,452.12259666666665,7.698796407125273,0,0,3,5.25752668256113,210,8057,4069.10337
0,0,0,2,1,850.1177086000001,1,3.34661404945176,4.348244748251822,7952,88,425.05885430000006,7.6948587977035805,0,3,1,5.252458344129709,90,7954,1700.2354172000003
0,1,1,2,1,623.8303182,0,2.942331496826876,4.287990642747287,10511,178,311.9151591,7.230322139574162,0,0,0,4.627609334886313,180,10513,1247.6606364
0,1,0,1,1,290.00918360000014,1,2.953649067373897,4.288598807132407,4920,172,290.00918360000014,7.242247874506305,0,0,0,4.6447299614370685,173,4921,290.00918360000014
0,0,0,1,1,604.3405676,0,2.5676211696059053,4.383972989296232,6692,59,604.3405676,6.951594158902138,0,0,0,4.133998215181047,60,6693,604.3405676
0,1,0,2,1,1150.146382,1,2.5616723014664813,4.350491629654295,38,24,575.0731910000002,6.9121639311207765,0,0,2,4.092334709212308,26,40,2300.292764
0,0,0,3,1,1895.444818,1,3.423033332511053,4.341496225242729,10276,57,631.8149393333333,7.764529557753782,0,3,4,5.342328748017067,60,10279,5686.334454
0,1,1,2,1,918.0488402,1,2.9571814999410937,4.290834877512654,2921,192,459.0244201,7.248016377453747,0,0,1,4.652280299181256,194,2923,1836.0976804
1,0,0,2,1,820.2099738,1,2.8567513735857863,4.363235367031073,9948,119,410.1049869,7.219986740616858,0,2,1,4.580023134526662,121,9950,1640.4199476
1,0,0,1,1,620.0177147999998,1,3.105322506333043,4.293235119632815,3949,294,620.0177147999998,7.398557625965857,0,1,0,4.86474017524326,295,3950,620.0177147999998
1,1,1,3,1,1649.970536,1,3.3514035940311397,4.3485439952422125,7984,207,549.9901786666667,7.699947589273353,0,0,4,5.2590388380773305,210,7987,4949.911608
1,0,0,2,1,1159.885796,1,2.301984912922013,4.33456808351418,3789,85,579.942898,6.636552996436193,0,2,2,3.6140404441322156,87,3791,2319.771592
1,1,0,2,1,1149.865849,1,2.3788107712245434,4.3392828206826906,3794,212,574.9329245,6.718093591907233,0,2,2,3.7604254728299464,214,3796,2299.731698
0,1,1,2,1,729.1666667000003,1,3.4240815306993526,4.341859113439257,6363,217,364.58333335000015,7.7659406441386105,0,2,0,5.3441046484418875,219,6365,1458.3333334000006
0,0,0,2,1,800.0,1,2.9577758568410406,4.290206347479055,3155,178,400.0,7.2479822043200945,0,0,1,4.652461015665052,180,3157,1600.0
1,0,1,2,1,1010.10101,1,3.367044074160704,4.352628719489321,5285,186,505.050505,7.719672793650025,0,2,1,5.2842446091447295,188,5287,2020.20202
1,0,1,2,1,1073.103987,1,2.569423946922344,4.351222006713647,4262,24,536.5519935,6.920645953635992,0,0,2,4.106168704889443,26,4264,2146.207974
1,0,0,3,1,1646.303583,1,2.2604955246080416,4.337853863295022,3889,169,548.767861,6.598349387903062,0,2,4,3.537884413140405,172,3892,4938.910749
1,0,0,3,1,1327.3432710000004,1,2.7270812890083405,4.303934003531213,2739,184,442.44775700000014,7.0310152925395535,0,2,3,4.317843941076,187,2742,3982.029813000001
0,0,0,1,1,1066.85633,1,2.952926802828053,4.288259983016846,2820,172,1066.85633,7.241186785844898,0,0,2,4.6433142517660295,173,2821,1066.85633
0,0,0,2,1,1109.33925,1,2.942331496826876,4.287990642747287,1764,192,554.669625,7.230322139574162,0,0,2,4.627609334886313,194,1766,2218.6785
0,0,0,2,1,950.0285009,1,3.206409643916518,4.362064842211598,5079,172,475.01425045,7.568474486128117,0,0,1,5.082467790612553,174,5081,1900.0570018
1,0,0,3,1,1500.258665,1,2.5549207773931326,4.31589431077385,4442,183,500.08622166666675,6.870815088166982,0,1,3,4.0484004307444295,186,4445,4500.775995
1,0,0,2,1,1086.012163,1,3.292745797273658,4.328977457520796,7132,124,543.0060815,7.621723254794454,0,3,2,5.158936831812792,126,7134,2172.024326
0,0,1,2,1,1000.0,1,2.947524214928248,4.289084386605024,1667,172,500.0,7.2366086015332725,0,0,1,4.636352543632484,174,1669,2000.0
0,0,1,1,1,480.0,1,2.9491369265103304,4.289604500448252,9998,172,480.0,7.238741426958582,0,0,0,4.639261145786629,173,9999,480.0
1,0,0,2,1,1017.939091,1,3.055883371510991,4.288492027606907,394,278,508.9695455,7.344375399117898,0,1,1,4.790540243415698,280,396,2035.878182
1,0,0,2,1,950.0542888,1,2.5659719113980914,4.384185053610893,4976,59,475.0271444,6.9501569650089845,0,0,1,4.131381192397139,61,4978,1900.1085776
1,0,0,3,1,2200.430519,1,3.292038624773042,4.393976746809116,9992,174,733.4768396666667,7.686015371582157,0,1,4,5.235454120496836,177,9995,6601.2915570000005
1,0,0,2,1,950.0662837,1,2.5549847988148464,4.3154066821935615,3004,183,475.03314185000005,6.870391481008407,0,1,1,4.048051159262592,185,3006,1900.1325674
0,0,1,1,1,614.0165149000002,1,2.922370945668974,4.300563022159686,3148,229,614.0165149000002,7.22293396782866,0,0,0,4.611903376674945,230,3149,614.0165149000002
0,0,0,3,1,1728.472659,1,3.143418043670463,4.285123104911434,7674,92,576.157553,7.428541148581897,0,1,4,4.907797586353011,95,7677,5185.417977
1,0,0,2,1,750.0797957000003,1,3.142759887331409,4.381083790335817,10202,122,375.03989785000016,7.523843677667227,0,2,0,5.016785001699049,124,10204,1500.1595914000006
0,0,0,3,1,1620.111732,1,2.915208696114452,4.303132766831081,9622,229,540.037244,7.218341462945533,0,0,4,4.604099944711293,232,9625,4860.335196
1,0,0,2,1,1199.616123,1,3.3674795717256165,4.353570985734924,2574,186,599.8080615,7.721050557460541,0,2,2,5.28595161330278,188,2576,2399.232246
1,0,0,3,1,1741.071429,1,2.5535026314134783,4.351777649936183,5455,24,580.357143,6.905280281349661,0,0,4,4.079643576006772,27,5458,5223.214287000001
0,1,1,2,1,887.862914,1,3.3584194477612215,4.341351960030687,2676,192,443.931457,7.699771407791908,0,0,1,5.259419659726751,194,2678,1775.725828
0,1,1,3,1,1541.128877,1,2.895784250562041,4.313951721198811,861,229,513.7096256666666,7.2097359717608525,0,0,3,4.586834933214854,232,864,4623.386631
1,0,0,1,1,375.0375038,1,2.7887081041196646,4.300138475201197,6203,269,375.0375038,7.088846579320863,0,2,0,4.41012932412973,270,6204,375.0375038
1,0,0,2,1,1050.175029,1,2.3545986279460793,4.333473005027954,6803,286,525.0875145,6.688071632974032,0,2,2,3.7110574861367196,288,6805,2100.350058
1,0,0,2,1,838.0291865,1,2.570309275096963,4.384503851337497,4392,59,419.01459325,6.95481312643446,0,0,1,4.13908665071933,61,4394,1676.058373
1,0,0,1,1,600.0,1,2.5530169096656707,4.352503844283903,2396,24,600.0,6.905520753949574,0,0,0,4.079496355894868,25,2397,600.0
0,1,1,2,1,889.200561,0,3.2934983189185414,4.393723743477199,3493,174,444.6002805,7.68722206239574,0,1,1,5.2371004162052595,176,3495,1778.401122
0,0,1,3,1,1514.233798,0,3.3502838397209196,4.343884470677295,7999,104,504.74459933333327,7.694168310398214,0,1,3,5.251952106192227,107,8002,4542.701394
0,0,0,3,1,1300.178775,1,3.1138689799948223,4.481343119419726,4545,164,433.39292500000005,7.595212099414549,0,0,3,5.090205274822023,167,4548,3900.536325
1,0,1,2,1,1260.300533,1,3.1157350659486873,4.289088639014612,3934,14,630.1502665,7.404823704963299,0,2,3,4.874399551744072,16,3936,2520.601066
0,1,0,3,1,1749.883341,1,3.013267380988647,4.45226396483416,6494,48,583.294447,7.465531345822807,0,1,4,4.910958453829158,51,6497,5249.650023
0,0,0,3,1,2055.498458,1,3.3461315767880055,4.343277893124478,8417,104,685.1661526666667,7.6894094699124835,0,1,4,5.245832431688756,107,8420,6166.495374
0,0,0,3,1,1753.924406,1,3.1166091849040196,4.481529377028798,6757,164,584.6414686666667,7.598138561932818,0,0,4,5.094358850425362,167,6760,5261.773218
1,1,0,3,1,1188.237648,1,3.3526723223493256,4.3493894514508735,6071,207,396.079216,7.702061773800199,0,0,2,5.2617075357733984,210,6074,3564.712944
1,0,0,3,1,1200.120012,1,3.1993532943412584,4.397940952479134,8604,248,400.040004,7.597294246820392,0,2,2,5.114579686373408,251,8607,3600.360036
1,0,1,3,1,1800.0,1,3.4250418948805037,4.3395688368107335,8025,188,600.0,7.764610731691238,0,1,4,5.342502663239493,191,8028,5400.0
0,0,0,3,1,1220.053239,1,2.568323658100486,4.384180688034263,9768,59,406.684413,6.952504346134749,0,0,2,4.135393397073459,62,9771,3660.1597170000005
0,0,1,3,1,1369.141654,1,2.5530169096656707,4.352503844283903,2399,24,456.38055133333336,6.905520753949574,0,0,3,4.079496355894868,27,2402,4107.424962
1,0,0,3,1,1500.535906,1,3.056387906654277,4.402553423721244,7594,236,500.1786353333334,7.458941330375521,0,2,3,4.9186814739177285,239,7597,4501.607718
0,0,1,2,1,1002.171371,1,2.9521912733858677,4.289535850386158,1172,178,501.08568550000007,7.2417271237720255,0,0,1,4.643627165242219,180,1174,2004.342742
1,0,0,2,1,1146.000458,1,2.5909334434333435,4.345124940516288,9548,24,573.000229,6.936058383949633,0,0,2,4.136638083964847,26,9550,2292.000916
0,0,0,2,1,1443.488943,1,2.569380601902952,4.352136929940146,4365,24,721.7444715,6.921517531843097,0,0,3,4.106958682021313,26,4367,2886.977886
1,0,0,3,1,1600.0,1,3.411581314865873,4.357278818059796,6905,71,533.3333333333334,7.768860132925669,0,1,4,5.347147609596338,74,6908,4800.0
0,1,1,3,1,1609.822647,1,3.423033332511053,4.341496225242729,10276,57,536.6075490000001,7.764529557753782,0,3,4,5.342328748017067,60,10279,4829.467941
0,0,1,3,1,1428.279943,1,3.351186948266981,4.348775763501099,8014,207,476.09331433333335,7.69996271176808,0,0,3,5.259038005526371,210,8017,4284.8398290000005
1,1,0,3,1,1117.647059,1,3.1508350714015703,4.446581405679423,8851,244,372.54901966666665,7.597416477080992,0,1,2,5.103197053162328,247,8854,3352.9411769999997
0,0,0,3,1,1290.084777,1,2.563837970869419,4.352390413185545,1502,24,430.028259,6.916228384054963,0,0,3,4.0977988295887995,27,1505,3870.254331
1,0,0,1,1,850.2884907,1,2.726982515145133,4.303656631416632,1395,184,850.2884907,7.0306391465617635,0,2,1,4.317409792864279,185,1396,850.2884907
0,0,0,3,1,1250.0,1,3.253459689049087,4.4611542045057195,2546,124,416.66666666666674,7.714613893554808,0,3,3,5.262908153257233,127,2549,3750.0
1,0,0,3,1,1356.132075,1,3.4259282374236864,4.339489093924504,8039,188,452.044025,7.765417331348192,0,1,3,5.343527331312795,191,8042,4068.396225
0,1,1,2,1,1008.517228,0,2.5720285484476633,4.351740968830982,4267,24,504.258614,6.923769517278645,0,0,1,4.111067525578657,26,4269,2017.034456
0,0,1,2,1,1130.85622,1,2.915208696114452,4.303132766831081,9622,229,565.42811,7.218341462945533,0,0,2,4.604099944711293,231,9624,2261.71244
0,0,0,3,1,1350.040079,1,3.363203363810447,4.338875079875551,6047,172,450.0133596666666,7.702078443685997,0,0,3,5.262595125406674,175,6050,4050.120237
0,1,0,2,1,1000.0,1,2.8778539583586564,4.423248529223462,10237,301,500.0,7.301102487582117,0,1,1,4.675572135744622,303,10239,2000.0
1,0,0,2,1,1065.035123,1,3.277324414961612,4.385190424608301,3811,149,532.5175615,7.662514839569912,0,2,2,5.205341023185662,151,3813,2130.070246
0,0,0,3,1,1217.235189,1,3.4255647381104497,4.339249605317823,4180,188,405.745063,7.764814343428272,0,1,2,5.342772002282559,191,4183,3651.705567
0,0,1,3,1,1300.052002,1,2.9293072273798852,4.299706907391064,9007,229,433.35066733333326,7.2290141347709485,0,0,3,4.621178595834425,232,9010,3900.1560059999997
0,1,1,3,1,1556.262264,1,3.206409643916518,4.362064842211598,6652,172,518.754088,7.568474486128117,0,0,4,5.082467790612553,175,6655,4668.786792
0,0,0,2,1,1063.1100800000004,1,2.870360868915026,4.3296547588264165,7476,192,531.5550400000002,7.200015627741443,0,0,2,4.565351466184881,194,7478,2126.2201600000008
0,0,0,3,1,1675.242312,1,2.568323658100486,4.384180688034263,9768,59,558.414104,6.952504346134749,0,0,4,4.135393397073459,62,9771,5025.726936
0,0,0,2,1,1465.072668,1,2.9224000004679414,4.296900760823664,1596,178,732.536334,7.219300761291604,0,0,3,4.608018705435557,180,1598,2930.145336
0,0,0,2,1,1329.787234,1,3.115340753184367,4.481167875673758,151,164,664.893617,7.596508628858126,0,0,3,5.092123749360182,166,153,2659.574468
