PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Cabin_Provided,Title,Age_Group,Fare_Group,Total_Members,Age_Class,fare_per_person,Alone
715,0,2,1,52.0,0,0,1.146128035678238,1,0,1,8,2,0,104.0,1.146128035678238,1
716,0,3,1,19.0,0,0,0.9370161074648142,1,1,1,5,1,0,57.0,0.9370161074648142,1
717,1,1,2,38.0,0,0,2.3589337176143736,2,1,2,7,4,0,38.0,2.3589337176143736,1
718,1,2,2,27.0,0,0,1.0606978403536116,1,1,2,6,2,0,54.0,1.0606978403536116,1
720,0,3,1,33.0,0,0,0.9432471251378617,1,0,1,6,1,0,99.0,0.9432471251378617,1
721,1,2,2,6.0,0,1,1.5314789170422551,1,0,2,3,3,1,12.0,0.0,0
722,0,3,1,17.0,1,0,0.9060224097037373,1,0,1,4,1,1,51.0,0.0,0
723,0,2,1,34.0,0,0,1.146128035678238,1,0,1,6,2,0,68.0,1.146128035678238,1
724,0,2,1,50.0,0,0,1.146128035678238,1,0,1,8,2,0,100.0,1.146128035678238,1
725,1,1,1,27.0,1,0,1.7331972651065695,1,1,1,6,4,1,27.0,0.0,0
726,0,3,1,20.0,0,0,0.9850895069263813,1,0,1,5,2,0,60.0,0.9850895069263813,1
727,1,2,2,30.0,3,0,1.3424226808222062,1,0,3,6,3,3,60.0,0.0,0
729,0,2,1,25.0,1,0,1.4313637641589874,1,0,1,6,3,1,50.0,0.0,0
730,0,3,2,25.0,1,0,0.9506082247842308,1,0,2,6,1,1,75.0,0.0,0
731,1,1,2,29.0,0,0,2.327026699794276,1,1,2,6,4,0,29.0,2.327026699794276,1
732,0,3,1,11.0,0,0,1.2963909278704124,2,0,1,3,3,0,33.0,1.2963909278704124,1
734,0,2,1,23.0,0,0,1.146128035678238,1,0,1,5,2,0,46.0,1.146128035678238,1
735,0,2,1,23.0,0,0,1.146128035678238,1,0,1,5,2,0,46.0,1.146128035678238,1
736,0,3,1,28.5,0,0,1.2329961103921538,1,0,1,6,3,0,85.5,1.2329961103921538,1
737,0,3,2,48.0,1,3,1.5486964485323467,1,0,3,8,4,4,144.0,0.0,0
738,1,1,1,35.0,0,0,2.7103959691861146,2,1,1,7,4,0,35.0,2.7103959691861146,1
742,0,1,1,36.0,1,0,1.9022749204745018,1,1,1,7,4,1,36.0,0.0,0
743,1,1,2,21.0,2,2,2.4205745486161567,2,1,2,5,4,4,21.0,0.0,0
744,0,3,1,24.0,1,0,1.2329961103921538,1,0,1,5,3,1,72.0,0.0,0
745,1,3,1,31.0,0,0,0.9506082247842308,1,0,1,6,1,0,93.0,0.9506082247842308,1
747,0,3,1,16.0,1,1,1.3273589343863303,1,0,1,4,3,2,48.0,0.0,0
748,1,2,2,30.0,0,0,1.146128035678238,1,0,2,6,2,0,60.0,1.146128035678238,1
749,0,1,1,19.0,1,0,1.7331972651065695,1,1,1,5,4,1,19.0,0.0,0
750,0,3,1,31.0,0,0,0.9420080530223133,3,0,1,6,1,0,93.0,0.9420080530223133,1
751,1,2,2,4.0,1,1,1.380211241711606,1,0,2,2,3,2,8.0,0.0,0
752,1,3,1,6.0,0,1,1.1295287738587763,1,1,4,3,2,1,18.0,0.0,0
753,0,3,1,33.0,0,0,1.021189299069938,1,0,1,6,2,0,99.0,1.021189299069938,1
754,0,3,1,23.0,0,0,0.9491850103134346,1,0,1,5,1,0,69.0,0.9491850103134346,1
755,1,2,2,48.0,1,2,1.8195439355418688,1,0,3,8,4,3,96.0,0.0,0
756,1,2,1,0.67,1,1,1.1903316981702914,1,0,4,1,2,2,1.34,0.0,0
757,0,3,1,28.0,0,0,0.9442753457587986,1,0,1,6,1,0,84.0,0.9442753457587986,1
758,0,2,1,18.0,0,0,1.0969100130080565,1,0,1,4,2,0,36.0,1.0969100130080565,1
759,0,3,1,34.0,0,0,0.9566485792052033,1,0,1,6,1,0,102.0,0.9566485792052033,1
760,1,1,2,33.0,0,0,1.9420080530223132,1,1,5,6,4,0,33.0,1.9420080530223132,1
762,0,3,1,41.0,0,0,0.909823369650912,1,0,1,7,1,0,123.0,0.909823369650912,1
763,1,3,1,20.0,0,0,0.9153576174148317,2,0,1,5,1,0,60.0,0.9153576174148317,1
764,1,1,2,36.0,1,2,2.0827853703164503,1,1,3,7,4,3,36.0,0.0,0
765,0,3,1,16.0,0,0,0.9432471251378617,1,0,1,4,1,0,48.0,0.9432471251378617,1
766,1,1,2,51.0,1,0,1.8973977892491294,1,1,3,8,4,1,51.0,0.0,0
768,0,3,2,30.5,0,0,0.9420080530223133,3,0,2,6,1,0,91.5,0.9420080530223133,1
770,0,3,1,32.0,0,0,0.9713918307075229,1,0,1,6,2,0,96.0,0.9713918307075229,1
771,0,3,1,24.0,0,0,1.021189299069938,1,0,1,5,2,0,72.0,1.021189299069938,1
772,0,3,1,48.0,0,0,0.9471493276626374,1,0,1,8,1,0,144.0,0.9471493276626374,1
773,0,2,2,57.0,0,0,1.0606978403536116,1,1,3,8,2,0,114.0,1.0606978403536116,1
775,1,2,2,54.0,1,3,1.380211241711606,1,0,3,8,3,4,108.0,0.0,0
776,0,3,1,18.0,0,0,0.9420080530223133,1,0,1,4,1,0,54.0,0.9420080530223133,1
778,1,3,2,5.0,0,0,1.1295287738587763,1,0,2,3,2,0,15.0,1.1295287738587763,1
780,1,1,2,43.0,0,1,2.327026699794276,1,1,3,7,4,1,43.0,1.0,0
781,1,3,2,13.0,0,0,0.9153576174148317,2,0,2,4,1,0,39.0,0.9153576174148317,1
782,1,1,2,17.0,1,0,1.7634279935629373,1,1,3,4,4,1,17.0,0.0,0
783,0,1,1,29.0,0,0,1.4913616938342726,1,1,1,6,3,0,29.0,1.4913616938342726,1
785,0,3,1,25.0,0,0,0.9057958803678685,1,0,1,6,1,0,75.0,0.9057958803678685,1
786,0,3,1,25.0,0,0,0.9164539485499251,1,0,1,6,1,0,75.0,0.9164539485499251,1
787,1,3,2,18.0,0,0,0.9292042801123058,1,0,2,4,1,0,54.0,0.9292042801123058,1
788,0,3,1,8.0,4,1,1.4789270555829248,3,0,4,3,3,5,24.0,0.0,0
789,1,3,1,1.0,1,2,1.3339508043872472,1,0,4,2,3,3,3.0,0.0,0
790,0,1,1,46.0,0,0,1.9041743682841634,2,1,1,8,4,0,46.0,1.9041743682841634,1
792,0,2,1,16.0,0,0,1.4313637641589874,1,0,1,4,3,0,32.0,1.4313637641589874,1
795,0,3,1,25.0,0,0,0.9491850103134346,1,0,1,6,1,0,75.0,0.9491850103134346,1
796,0,2,1,39.0,0,0,1.146128035678238,1,0,1,7,2,0,78.0,1.146128035678238,1
797,1,1,2,49.0,0,0,1.4302234517870693,1,1,6,8,3,0,49.0,1.4302234517870693,1
798,1,3,2,31.0,0,0,0.9860233870145032,1,0,3,6,2,0,93.0,0.9860233870145032,1
799,0,3,1,30.0,0,0,0.9153576174148317,2,0,1,6,1,0,90.0,0.9153576174148317,1
800,0,3,2,30.0,1,1,1.400537989391946,1,0,3,6,3,2,90.0,0.0,0
801,0,2,1,34.0,0,0,1.146128035678238,1,0,1,6,2,0,68.0,1.146128035678238,1
802,1,2,2,31.0,1,1,1.4353665066126613,1,0,3,6,3,2,62.0,0.0,0
803,1,1,1,11.0,1,2,2.0827853703164503,1,1,4,3,4,3,11.0,0.0,0
804,1,3,1,0.42,0,1,0.9784863790311057,2,0,4,1,2,1,1.26,0.0,0
805,1,3,1,27.0,0,0,0.9017306917292187,1,0,1,6,1,0,81.0,0.9017306917292187,1
806,0,3,1,31.0,0,0,0.9432471251378617,1,0,1,6,1,0,93.0,0.9432471251378617,1
807,0,1,1,39.0,0,0,0.0,1,1,1,7,1,0,39.0,0.0,1
808,0,3,2,18.0,0,0,0.9432471251378617,1,0,2,4,1,0,54.0,0.9432471251378617,1
809,0,2,1,39.0,0,0,1.146128035678238,1,0,1,7,2,0,78.0,1.146128035678238,1
810,1,1,2,33.0,1,0,1.7331972651065695,1,1,3,6,4,1,33.0,0.0,0
811,0,3,1,26.0,0,0,0.9487796137378227,1,0,1,6,1,0,78.0,0.9487796137378227,1
812,0,3,1,39.0,0,0,1.400537989391946,1,0,1,7,3,0,117.0,1.400537989391946,1
813,0,2,1,35.0,0,0,1.0606978403536116,1,0,1,7,2,0,70.0,1.0606978403536116,1
814,0,3,2,6.0,4,2,1.5088662509384578,1,0,2,3,3,6,18.0,0.0,0
815,0,3,1,30.5,0,0,0.9566485792052033,1,0,1,6,1,0,91.5,0.9566485792052033,1
817,0,3,2,23.0,0,0,0.9506082247842308,1,0,2,5,1,0,69.0,0.9506082247842308,1
818,0,2,1,31.0,1,1,1.579831594933373,2,0,1,6,4,2,62.0,0.0,0
819,0,3,1,43.0,0,0,0.8721562727482929,1,0,1,7,1,0,129.0,0.8721562727482929,1
820,0,3,1,10.0,3,2,1.4608978427565478,1,0,4,3,3,5,30.0,0.0,0
821,1,1,2,52.0,1,1,1.975431808509263,1,1,3,8,4,2,52.0,0.0,0
822,1,3,1,27.0,0,0,0.9850895069263813,1,0,1,6,2,0,81.0,0.9850895069263813,1
823,0,1,1,38.0,0,0,0.0,1,0,5,7,1,0,38.0,0.0,1
824,1,3,2,27.0,0,1,1.1295287738587763,1,1,3,6,2,1,81.0,0.0,0
825,0,3,1,2.0,4,1,1.6094610059122672,1,0,4,2,4,5,6.0,0.0,0
828,1,2,1,1.0,0,2,1.579831594933373,2,0,4,2,4,2,2.0,0.0,0
830,1,1,2,62.0,0,0,1.9084850188786497,2,1,3,9,4,0,62.0,1.9084850188786497,1
831,1,3,2,15.0,1,0,1.1890465283525415,2,0,3,4,2,1,45.0,0.0,0
832,1,2,1,0.83,1,1,1.295567099962479,1,0,4,1,3,2,1.66,0.0,0
834,0,3,1,23.0,0,0,0.9471493276626374,1,0,1,5,1,0,69.0,0.9471493276626374,1
835,0,3,1,18.0,0,0,0.9684829485539351,1,0,1,4,2,0,54.0,0.9684829485539351,1
836,1,1,2,39.0,1,1,1.9250969541376577,2,1,2,7,4,2,39.0,0.0,0
837,0,3,1,21.0,0,0,0.9850895069263813,1,0,1,5,2,0,63.0,0.9850895069263813,1
839,1,3,1,32.0,0,0,1.75963612115147,1,0,1,6,4,0,96.0,1.75963612115147,1
841,0,3,1,20.0,0,0,0.9506082247842308,1,0,1,5,1,0,60.0,0.9506082247842308,1
842,0,2,1,16.0,0,0,1.0606978403536116,1,0,1,4,2,0,32.0,1.0606978403536116,1
843,1,1,2,30.0,0,0,1.505149978319906,2,0,2,6,3,0,30.0,1.505149978319906,1
844,0,3,1,34.5,0,0,0.871426978736606,2,0,1,6,1,0,103.5,0.871426978736606,1
845,0,3,1,17.0,0,0,0.9850895069263813,1,0,1,4,2,0,51.0,0.9850895069263813,1
846,0,3,1,42.0,0,0,0.9319661147281727,1,0,1,7,1,0,126.0,0.9319661147281727,1
848,0,3,1,35.0,0,0,0.9491850103134346,2,0,1,7,1,0,105.0,0.9491850103134346,1
849,0,2,1,28.0,0,1,1.5314789170422551,1,0,6,6,3,1,56.0,0.0,0
851,0,3,1,4.0,4,2,1.5088662509384578,1,0,4,2,3,6,12.0,0.0,0
853,0,3,2,9.0,1,1,1.2107411023865056,2,0,2,3,2,2,27.0,0.0,0
854,1,1,2,16.0,0,1,1.606381365110605,1,1,2,4,4,1,16.0,0.0,0
855,0,2,2,44.0,1,0,1.4313637641589874,1,0,3,7,3,1,88.0,0.0,0
856,1,3,2,18.0,0,1,1.0149403497929366,1,0,3,4,2,1,54.0,0.0,0
857,1,1,2,45.0,1,1,2.219759204240921,1,0,3,8,4,2,45.0,0.0,0
858,1,1,1,51.0,0,0,1.440121603187804,1,1,1,8,3,0,51.0,1.440121603187804,1
859,1,3,2,24.0,0,3,1.3066029982011584,2,0,3,5,3,3,72.0,0.0,0
861,0,3,1,41.0,2,0,1.1792155998681575,1,0,1,7,2,2,123.0,0.0,0
862,0,2,1,21.0,1,0,1.0969100130080565,1,0,1,5,2,1,42.0,0.0,0
863,1,1,2,48.0,0,0,1.4302234517870693,1,1,3,8,3,0,48.0,1.4302234517870693,1
865,0,2,1,24.0,0,0,1.146128035678238,1,0,1,5,2,0,48.0,1.146128035678238,1
866,1,2,2,42.0,0,0,1.146128035678238,1,0,3,7,2,0,84.0,1.146128035678238,1
867,1,2,2,27.0,1,0,1.1719691228260605,2,0,2,6,2,1,54.0,0.0,0
868,0,1,1,31.0,0,0,1.7117718094061185,1,1,1,6,4,0,31.0,1.7117718094061185,1
870,1,3,1,4.0,1,1,1.083978935811046,1,0,4,2,2,2,12.0,0.0,0
871,0,3,1,26.0,0,0,0.9491850103134346,1,0,1,6,1,0,78.0,0.9491850103134346,1
872,1,1,2,47.0,1,1,1.7287935361444735,1,1,3,8,4,2,47.0,0.0,0
873,0,1,1,33.0,0,0,0.7781512503836436,1,1,1,6,1,0,33.0,0.7781512503836436,1
874,0,3,1,47.0,0,0,1.0,1,0,1,8,2,0,141.0,1.0,1
875,1,2,2,28.0,1,0,1.3979400086720377,2,0,3,6,3,1,56.0,0.0,0
876,1,3,2,15.0,0,0,0.9151359066220119,2,0,2,4,1,0,45.0,0.9151359066220119,1
877,0,3,1,20.0,0,0,1.035261591644962,1,0,1,5,2,0,60.0,1.035261591644962,1
878,0,3,1,19.0,0,0,0.9491850103134346,1,0,1,5,1,0,57.0,0.9491850103134346,1
880,1,1,2,56.0,0,1,1.9250969541376577,2,1,3,8,4,1,56.0,0.0,0
881,1,2,2,25.0,0,1,1.4313637641589874,1,0,3,6,3,1,50.0,0.0,0
882,0,3,1,33.0,0,0,0.9491850103134346,1,0,1,6,1,0,99.0,0.9491850103134346,1
883,0,3,2,22.0,0,0,1.0613280539915777,1,0,2,5,2,0,66.0,1.0613280539915777,1
884,0,2,1,28.0,0,0,1.0606978403536116,1,0,1,6,2,0,56.0,1.0606978403536116,1
885,0,3,1,25.0,0,0,0.9057958803678685,1,0,1,6,1,0,75.0,0.9057958803678685,1
886,0,3,2,39.0,0,5,1.4789270555829248,3,0,3,7,3,5,117.0,0.0,0
887,0,2,1,27.0,0,0,1.146128035678238,1,0,6,6,2,0,54.0,1.146128035678238,1
888,1,1,2,19.0,0,0,1.4913616938342726,1,1,2,5,3,0,19.0,1.4913616938342726,1
890,1,1,1,26.0,0,0,1.4913616938342726,2,1,1,6,3,0,26.0,1.4913616938342726,1
891,0,3,1,32.0,0,0,0.9420080530223133,3,0,1,6,1,0,96.0,0.9420080530223133,1
