POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,RESALE,LONGITUDE,LATITUDE,Rare_House,City_Type,CITY,CITY_IN,TARGET(PRICE_IN_LACS)
0,0,0,3,1,1265.111049,1,2.5554187777313078,4.351555571448791,0,0,4,60,4.499809670330263
1,1,1,2,1,807.9719903,1,3.350459371672175,4.3461079637734965,0,0,17,60,3.4011973816621555
1,0,1,3,1,1350.0,1,3.104092206459153,4.292214366119802,0,1,56,60,3.2958368660043287
0,0,1,3,1,1695.269987,1,3.3522905706897497,4.348860842433246,0,0,41,60,4.394449154672439
0,0,0,2,1,900.0423549000003,1,2.9190461346287875,4.302005947591224,0,0,46,60,4.442651256490317
0,0,0,3,1,1619.87041,1,3.114305485827476,4.4814880271688375,0,0,29,60,5.1929568508902095
0,1,1,1,1,468.0187207,1,2.9575038399285023,4.289964332300862,0,0,34,40,4.276666119016055
0,0,0,3,1,1449.975834,1,2.918392160579211,4.301715036685918,0,0,46,60,5.3471075307174685
0,0,0,2,1,1092.028194,1,2.947013504335879,4.291530538551587,0,0,31,60,4.700480365792417
1,0,0,2,1,1195.355191,1,2.2956079089563874,4.334296366740936,0,1,28,60,3.5553480614894135
0,1,1,2,1,826.3974972,1,2.95603313797495,4.291041107564116,0,0,38,36,4.941642422609304
0,1,1,4,1,2456.93307,1,3.044522437723423,4.343805421853683,0,1,32,60,4.465908118654584
1,0,1,3,1,1875.0,1,3.355735123864461,4.349202132082888,0,0,17,60,3.9318256327243257
1,0,0,3,1,1539.82825,1,3.2896083609275286,4.3286489193897095,0,3,24,31,3.951243718581428
0,1,1,1,1,724.1501416,1,2.955779692650831,4.291599886483737,0,0,34,60,3.711130063048756
1,0,0,3,1,1575.091575,1,3.352032312224525,4.348808573503272,0,0,41,60,4.454347296253506
1,0,0,3,1,1440.092166,1,3.289762081436482,4.392875212972093,0,1,32,60,3.912023005428147
1,1,0,2,1,899.7429306,1,2.55715831673949,4.38413690648324,0,0,9,60,3.332204510175204
0,0,0,3,1,1500.272777,1,2.506450162823657,4.339180535744056,0,2,42,60,4.007333185232471
1,0,0,4,1,2319.464371,1,2.5500806720769322,4.351349362177613,0,0,4,60,4.574710978503383
0,0,0,3,1,2284.232621,1,2.945220673563751,4.288624882662239,0,0,38,60,5.913503005638268
0,0,0,2,1,1248.275862,1,3.3643632237523944,4.33885184846702,0,2,42,60,3.5890591188317256
0,1,0,3,1,1529.902643,1,2.9209181521355534,4.301031848917808,0,0,46,60,4.700480365792417
0,0,0,3,1,1641.0096119999994,1,2.9546758765636234,4.288715455535724,0,0,34,60,5.3471075307174685
1,0,0,1,1,599.9250093999998,1,3.352997298360759,4.348589078783782,0,0,41,60,3.4657359027997265
0,0,0,2,1,1298.701299,1,3.3645195659362668,4.3424694649254265,0,0,17,60,3.951243718581428
0,1,1,1,1,625.0,1,2.962831427901527,4.288605998556956,0,0,38,60,3.3809946743446364
0,0,0,4,1,1210.0369380000004,1,2.9541235112798057,4.288192489993548,0,0,31,60,5.247024072160486
1,0,0,1,1,732.6304407,1,2.5500806720769322,4.351349362177613,0,0,4,60,3.2995337278856547
0,0,0,3,1,1265.822785,1,2.9541235112798057,4.288192489993548,0,0,34,60,5.3471075307174685
0,0,0,3,1,1650.1094460000006,1,2.9190461346287875,4.302005947591224,0,0,46,60,4.584967478670572
1,0,0,2,1,1200.0,1,3.3595519926901547,4.35033722492428,0,2,42,60,2.7080502011022096
0,0,0,2,1,720.3918932,1,2.9040453468333705,4.292443348614253,0,0,34,60,5.0106352940962555
0,1,0,3,1,2185.593298,1,2.7309072438857585,4.319022628898484,0,0,4,60,5.48063892334199
0,1,1,2,1,655.0392757000002,1,2.9241395969290056,4.3006091282307795,0,0,46,60,3.8958936234982624
0,0,1,3,1,1479.8598949999994,1,3.354691207201314,4.3485105690337384,0,0,17,60,4.436751534363128
0,1,1,3,1,1666.666667,0,3.350407399188402,4.343588411295609,0,1,19,60,4.941642422609304
1,0,0,2,1,995.0248756,1,3.366964706205528,4.344577098060972,0,1,53,60,3.4657359027997265
0,1,1,1,1,617.0150987000002,1,2.952926802828053,4.288259983016846,0,0,38,60,4.442651256490317
0,0,1,2,1,1057.753332,1,2.9426832282110844,4.288173680100944,0,0,38,60,4.605170185988092
1,0,0,3,1,1400.437637,1,3.290734984623403,4.327614006535299,0,3,24,60,3.4657359027997265
1,1,0,2,1,1250.0,1,3.403389310962291,4.360225865421018,0,2,42,60,3.7376696182833684
0,0,1,3,1,2521.273243,1,2.917590715882335,4.303276539133872,0,0,46,60,5.075173815233828
0,0,0,4,1,2200.236267,1,3.3629548006482914,4.345275133506002,0,1,53,60,4.310799125385514
1,0,0,2,1,1742.015761,1,3.0540947150394344,4.3990600882078486,0,2,42,60,3.7376696182833684
0,1,1,2,1,1119.512195,0,3.423033332511053,4.341496225242729,0,3,8,112,3.8264651170664994
0,0,0,3,1,1518.178186,1,2.9452427087208712,4.290711217669201,0,0,34,60,5.247024072160486
1,1,0,3,1,1650.520273,1,3.424541182575876,4.339758960245154,0,1,37,60,3.828641396489095
0,1,0,2,1,927.7504105,1,2.5579801287047275,4.315408966941559,0,1,35,60,3.5234150143864045
0,0,1,2,1,1150.2838359999996,1,3.29216070980713,4.327780656455312,0,0,17,67,3.6506582412937374
0,0,0,2,1,1045.057392,1,3.115340753184367,4.481167875673758,0,0,29,70,4.110873864173311
0,0,0,3,1,1735.015773,1,3.242982900211434,4.444313286317947,0,2,42,60,4.59511985013459
1,0,0,3,1,1645.303233,1,2.562632059214069,4.351541138183826,0,0,4,60,4.454347296253506
0,1,1,3,1,1557.197592,1,3.423033332511053,4.341496225242729,0,3,8,112,4.041295341132285
1,0,0,4,1,2059.378754,1,2.5736719738239393,4.3515459063390445,0,0,4,60,4.787491742782046
2,1,1,2,1,407.7253219,0,2.942331496826876,4.287990642747287,0,0,38,60,3.2068032436339315
1,0,0,3,1,1300.191205,1,3.125918075927417,4.456115499502203,0,2,42,60,3.5263605246161616
0,0,1,3,1,1564.812857,1,3.4237583906656477,4.339793853795706,0,1,37,60,4.30406509320417
1,1,1,4,1,2219.263205,1,3.3182482878705937,4.319349313761451,0,3,24,60,3.912023005428147
1,0,0,2,1,785.0834151,1,2.5586371697632293,4.383056104587843,0,0,9,60,3.688879454113936
0,0,0,3,1,1850.220264,1,3.4229731264405934,4.342005322126414,0,3,8,60,3.7376696182833684
1,0,0,2,1,592.0496194,1,3.355501724563076,4.348602714603719,0,0,17,60,3.7376696182833684
0,0,1,3,1,1980.0,1,3.292820469398978,4.3274437117023385,0,3,24,60,4.37197629882038
0,0,0,3,1,1584.847313,1,2.5585566599502783,4.3844346081772425,0,0,9,60,4.4067192472642525
0,0,0,3,1,2225.886232,1,2.571722445152791,4.348871127913336,0,0,4,60,5.598421958998375
1,0,0,3,1,1225.073164,1,3.42474582774848,4.34057808974524,0,3,8,60,5.1929568508902095
1,0,0,1,1,647.0181902,1,2.562632059214069,4.351541138183826,0,0,4,60,3.3357695763397004
0,1,1,3,1,909.5318943,0,2.9575038399285023,4.289964332300862,0,0,34,40,5.0106352940962555
1,0,0,1,1,550.0982318,1,2.9190461346287875,4.302005947591224,0,0,46,60,3.332204510175204
0,0,0,4,1,2360.346184,1,3.3475104177145285,4.3483548497032585,0,3,15,60,4.499809670330263
1,0,0,2,1,664.0507093,1,3.289277958878088,4.392696694084066,0,1,32,60,3.0910424533583165
1,0,0,3,1,1278.15945,1,2.5571080019249566,4.3506414702728415,0,0,4,60,4.382026634673881
1,0,0,2,1,1075.037626,1,2.5710258580801337,4.350499408606706,0,0,4,60,3.912023005428147
1,0,1,2,1,1025.125628,1,3.0483441257619797,4.3706918126049,0,1,40,60,3.9318256327243257
0,0,0,3,1,1260.005929,1,2.562632059214069,4.351541138183826,0,0,4,60,4.442651256490317
0,0,1,3,1,1303.538175,1,3.206409643916518,4.362064842211598,0,0,31,60,4.941642422609304
2,1,1,2,1,1000.0,0,3.046111697989572,4.37565543159453,0,1,40,60,3.49650756146648
0,0,0,3,1,1350.048216,1,2.9156415480609508,4.30231396628139,0,0,38,60,5.3471075307174685
0,0,0,2,1,1125.015801,1,3.206409643916518,4.362064842211598,0,0,31,60,4.48863636973214
1,1,1,2,1,1173.269852,1,2.575781325453341,4.353495412790752,0,0,4,60,4.23410650459726
0,1,1,3,1,1931.09197,1,3.3475104177145285,4.3483548497032585,0,3,15,60,4.241326752570746
0,0,0,2,1,1098.666667,1,3.3465556805951406,4.348566976728093,0,3,15,60,3.7184382563554808
0,0,0,2,1,1044.129236,1,2.955779692650831,4.291599886483737,0,0,34,60,3.970291913552122
0,0,0,3,1,1265.148488,1,2.959242495999212,4.288607919921172,0,0,34,60,4.553876891600541
1,0,1,3,1,996.8669895,1,2.5527050859988423,4.383697849915425,0,0,9,60,3.5553480614894135
0,0,1,2,1,1013.824885,1,3.345271231802404,4.348634392933047,0,3,15,60,3.49650756146648
1,0,1,3,1,1664.201183,1,3.35327803821827,4.348746829329058,0,0,41,60,4.499809670330263
0,1,1,3,1,1715.492214,1,2.563855374665126,4.3533128103379335,0,0,4,60,4.867534450455582
0,1,0,3,1,2100.25203,1,3.4235514571267696,4.340070351257807,0,1,37,60,4.31748811353631
0,1,1,3,1,758.8692848,1,2.9536542822665877,4.2898044321562825,0,0,38,54,5.48063892334199
1,0,0,2,1,1100.101626,1,2.8735646395797834,4.421848128860553,0,1,59,60,3.768152635008444
1,0,0,2,1,927.1277582,1,2.562632059214069,4.351541138183826,0,0,4,60,3.912023005428147
0,1,1,2,1,850.0380614000003,0,2.959242495999212,4.288607919921172,0,0,31,60,4.204692619390967
0,0,0,2,1,1270.098635,1,2.993595041299328,4.3018991952857135,0,0,46,60,4.543294782270004
0,0,0,4,1,2325.581395,1,3.1944118881295136,4.369316540048455,0,1,54,60,4.605170185988092
1,0,0,3,1,1423.7855949999994,1,3.35177510775345,4.348413114788923,0,0,41,60,4.442651256490317
0,0,1,1,1,645.0423885,1,2.9172341016374266,4.303644220866048,0,0,46,60,3.5553480614894135
0,0,0,3,1,1450.039547,1,2.562632059214069,4.351541138183826,0,0,4,60,4.007333185232471
0,0,0,3,1,1315.032465,1,2.945220673563751,4.288624882662239,0,0,38,60,5.768320995793773
1,0,0,2,1,1017.055234,1,2.5654939783594175,4.383918556360865,0,0,9,60,4.174387269895637
0,0,0,2,1,515.1983514,1,2.952926802828053,4.288259983016846,0,0,38,60,4.867534450455582
0,0,1,3,1,1380.28169,1,3.423033332511053,4.341496225242729,0,3,8,112,3.9871304779149512
0,0,0,3,1,1529.902643,1,3.118649926693493,4.48155370633352,0,0,29,60,4.700480365792417
1,0,0,3,1,1599.409449,1,3.2931957888357846,4.3284676439547995,0,3,24,60,3.481240089335692
0,0,0,2,1,1000.0,1,2.951074755726087,4.290453413732966,0,0,34,60,4.605170185988092
1,0,0,1,1,580.0464037,1,2.916869244785599,4.305865228744288,0,0,46,60,3.4011973816621555
0,1,1,2,1,899.8054475,1,2.9912497922285817,4.307885367735127,0,0,46,60,3.6109179126442235
0,1,1,1,1,580.0464037,1,2.923123945602361,4.300850472383287,0,0,46,60,3.80666248977032
1,0,0,3,1,1160.092807,1,2.2956079089563874,4.334296366740936,0,1,28,60,3.5553480614894135
0,0,0,2,1,889.0469417000003,1,2.9592549937437194,4.288642723422473,0,0,34,60,4.605170185988092
1,0,0,3,1,1794.974073,1,3.350661694954261,4.348809762344896,0,0,41,60,4.499809670330263
0,0,0,2,1,1090.094574,1,3.2896083609275286,4.3286489193897095,0,3,24,31,3.086486636822455
0,0,0,1,1,575.4614548999998,1,2.5681817430544585,4.3835787295512185,0,0,9,60,3.054001181677967
0,0,1,1,1,610.0660905,1,3.423033332511053,4.341496225242729,0,3,8,112,3.1780538303479458
1,0,0,1,1,740.0,1,3.101892424418352,4.291482014032895,0,1,56,60,2.917770732084279
1,0,0,2,1,820.1202843,1,3.007683126779707,4.45246443175288,0,1,7,60,3.80666248977032
0,0,0,2,1,1280.091708,1,2.5090773375814317,4.339306133400446,0,2,42,60,4.204692619390967
2,1,1,1,1,654.8255937999999,0,2.9541991929386007,4.291101604780199,0,0,38,60,3.4210000089583352
0,1,1,2,1,701.0418506,1,2.92627677721552,4.3002757741459074,0,0,46,60,3.681351187693145
0,1,0,3,1,1924.097665,1,2.947524214928248,4.289084386605024,0,0,38,15,5.66988092298052
0,0,0,3,1,1725.163593,1,3.367146267078362,4.344815223520634,0,1,53,60,4.060443010546419
0,0,0,2,1,930.2325581,1,3.13989724747382,4.37857955029926,0,2,42,60,3.0910424533583165
0,0,0,2,1,1167.542323,1,2.9515034406779406,4.28847528222551,0,0,31,60,5.393627546352364
0,0,1,1,1,645.0012404,1,2.953868069455292,4.289956986171905,0,0,34,96,3.951243718581428
0,0,1,2,1,986.9565217,1,2.5616723014664813,4.350491629654295,0,0,4,60,3.8155121050473024
1,0,0,2,1,850.0510031,1,3.2199136461453493,4.329066346360537,0,2,42,60,3.218875824868201
0,0,0,3,1,1110.143666,1,3.1129357635284354,4.480889484901042,0,0,29,60,3.9318256327243257
0,0,1,3,1,1595.644828,1,2.9527821829092753,4.290374286837934,0,0,31,60,5.135798437050261
0,0,0,3,1,1660.280971,1,3.0525850851467737,4.288127958229824,0,1,54,60,4.174387269895637
0,1,0,3,1,1459.380574,1,2.918316529055956,4.301549770267949,0,0,46,60,5.1929568508902095
0,0,0,2,1,1234.132581,0,3.105059660762713,4.292778667470923,0,1,56,60,3.5553480614894135
0,0,0,1,1,800.0,1,3.2906590397236246,4.393409478594049,0,1,32,60,3.2733640101522705
1,0,0,3,1,1920.076803,1,2.567817778068381,4.351931935490218,0,0,4,60,5.075173815233828
1,0,0,3,1,2221.100454,1,2.557551212394397,4.352416254977243,0,0,4,60,5.393627546352364
0,0,0,1,1,699.1673552,1,3.206409643916518,4.362064842211598,0,0,31,60,4.700480365792417
0,0,0,2,1,1155.042203,1,3.2896083609275286,4.3286489193897095,0,3,24,31,3.258096538021482
0,0,0,2,1,980.031851,1,2.947524214928248,4.289084386605024,0,0,38,15,5.48063892334199
0,0,0,2,1,947.8672986,1,2.942331496826876,4.287990642747287,0,0,34,60,5.135798437050261
1,0,0,3,1,1074.413052,1,3.14314664388071,4.4768089137995215,0,2,42,60,3.2958368660043287
0,0,0,2,1,1140.114011,1,2.993595041299328,4.3018991952857135,0,0,46,60,4.330733340286331
0,0,0,3,1,1458.837772,1,3.423033332511053,4.341496225242729,0,3,8,112,3.8753590210565534
0,0,0,4,1,1890.034364,1,3.118699448310264,4.482233080905665,0,0,29,60,4.477336814478207
0,0,0,2,1,918.1050312,1,2.955779692650831,4.291599886483737,0,0,31,60,3.912023005428147
1,0,0,2,1,840.0537634,1,3.355735123864461,4.349202132082888,0,0,17,60,3.218875824868201
2,1,1,3,1,1391.428571,0,2.5530169096656707,4.352503844283903,0,0,4,60,3.885679030088544
1,0,0,3,1,1100.0,1,2.5724824507937556,4.384052082069726,0,0,9,60,4.189654742026425
1,0,0,2,1,1450.209475,1,2.8055201680982726,4.389293119707915,0,2,42,60,3.80666248977032
0,1,1,2,1,677.0833332999998,0,2.9201355013796153,4.303305345209279,0,0,46,60,4.174387269895637
0,0,0,3,1,2341.076895,1,3.423033332511053,4.341496225242729,0,3,8,112,4.867534450455582
0,0,1,1,1,414.0786749,1,3.346191062169737,4.34843400510444,0,3,15,60,2.6390573296152584
1,0,0,3,1,1377.065598,1,2.613739521630969,4.3747502257031075,0,2,42,60,4.007333185232471
0,0,0,2,1,1162.855549,1,3.3526723223493256,4.3493894514508735,0,0,41,59,3.730501128804757
0,0,0,2,1,858.0523803,1,3.3020125718310047,4.326903713987911,0,0,46,60,4.08260930600368
0,1,1,2,1,677.0153296,1,2.945258432796269,4.28842231281621,0,0,34,60,4.941642422609304
0,1,0,3,1,1334.782609,1,2.562632059214069,4.351541138183826,0,0,4,60,4.117409835153096
1,0,0,2,1,950.1187648,1,3.099028660362856,4.328352877653061,0,1,23,60,3.1780538303479458
1,0,0,2,1,1107.05913,1,2.5493592297327328,4.348811054562451,0,0,4,60,3.7495040759303713
0,0,0,2,1,931.5411066,1,3.115340753184367,4.481167875673758,0,0,29,70,3.3945083935113587
2,1,1,3,1,1500.0,0,3.104092206459153,4.292214366119802,0,1,56,60,3.4011973816621555
0,0,0,2,1,926.1674928,1,3.1020181809048175,4.474823123712187,0,0,29,60,3.5695326964813705
0,0,1,2,1,1202.086641,1,3.3501305177776346,4.349110390526718,0,0,41,80,3.970291913552122
0,0,1,1,1,744.0839229,1,3.3584194477612215,4.341351960030687,0,0,38,21,4.110873864173311
1,0,0,2,1,1300.390117,1,2.787818348010466,4.389963553834767,0,2,42,60,3.4011973816621555
0,0,1,2,1,890.052356,1,3.3501305177776346,4.349110390526718,0,0,41,80,3.7495040759303713
0,0,0,3,1,1861.356932,1,3.3475104177145285,4.3483548497032585,0,3,15,60,4.144720769547168
0,0,1,3,1,1474.820144,1,3.29216070980713,4.327780656455312,0,0,17,67,3.8088822465086327
0,0,0,1,1,650.026001,1,2.9572693172304727,4.292164520919905,0,0,31,60,3.912023005428147
0,1,1,2,1,1049.333333,1,2.9592549937437194,4.288642723422473,0,0,38,60,4.365643155423357
0,0,0,3,1,1782.077393,1,2.5594399778936228,4.351383402525714,0,0,4,60,4.941642422609304
0,0,1,2,1,854.5454545,1,3.3526723223493256,4.3493894514508735,0,0,41,59,3.1570004211501135
1,0,0,2,1,1200.087279,1,3.1062467795560478,4.292960338692785,0,1,56,60,4.007333185232471
0,0,0,1,1,650.0691562999998,1,3.116858292986074,4.482253288335099,0,0,31,60,3.8501476017100575
0,0,1,3,1,1789.473684,1,3.423033332511053,4.341496225242729,0,3,8,112,4.219507705176107
0,0,0,2,1,1240.149851,1,2.9430647722185483,4.290803299830437,0,0,38,60,4.564348191467836
0,1,1,2,1,464.72491910000014,0,2.575960283339139,4.3524343708725075,0,0,4,60,3.5807372954942327
0,0,0,2,1,1063.1100800000004,1,2.9247085018989636,4.302076536253643,0,0,34,60,4.700480365792417
0,1,0,2,1,1175.1538890000004,1,2.8800539339701325,4.423146744753279,0,1,59,60,3.7376696182833684
1,1,1,2,1,750.0,1,2.5646334229440977,4.35364508694623,0,0,4,109,4.0943445622221
0,0,0,1,1,655.0308008,1,2.968150365967916,4.2878725363497665,0,0,31,60,3.462606009790799
0,0,1,3,1,1611.170784,1,2.5680476297782278,4.351455913239765,0,0,4,60,4.787491742782046
1,0,0,3,1,1500.093756,1,2.562632059214069,4.351541138183826,0,0,4,60,4.382026634673881
1,0,1,2,1,1000.0,1,3.1028521705923255,4.293407597909699,0,1,56,60,3.258096538021482
1,0,0,3,1,1500.203832,1,2.5657451176834476,4.3530116286733564,0,0,4,60,4.298645025734831
0,0,0,1,1,699.9351912000003,1,2.959242495999212,4.288607919921172,0,0,31,60,3.9889840465642745
0,1,1,1,1,489.9387577,1,2.9426539131995613,4.292488586519191,0,0,38,60,3.332204510175204
0,1,1,2,1,828.7063893,1,2.939930991335363,4.2879660750189705,0,0,38,60,4.605170185988092
1,0,0,2,1,850.2772643,1,2.2945186465158596,4.358238297478247,0,2,42,60,3.1354942159291497
0,0,0,2,1,950.0542888,1,3.1191416295222476,4.481130586289578,0,0,29,60,4.248495242049359
0,1,1,3,1,1622.187336,1,3.350026886751984,4.349328414738552,0,0,41,60,4.127134385045092
0,1,0,2,1,607.3656894,1,3.206409643916518,4.362064842211598,0,0,31,60,4.700480365792417
0,0,0,2,1,820.1701094,1,3.0973979868283705,4.481906912472004,0,0,29,60,3.2958368660043287
0,1,1,2,1,1269.990593,1,3.425411180452501,4.3410888782451424,0,3,8,60,3.7013019741124933
0,1,1,4,1,2080.332853000001,0,2.570522261483623,4.384225003988363,0,0,9,60,4.867534450455582
0,0,0,2,1,950.1689189,1,2.529720665577793,4.3492063947216275,0,0,4,60,3.80666248977032
0,1,0,2,1,1050.06105,1,3.206409643916518,4.362064842211598,0,0,31,60,3.7612001156935615
0,0,0,3,1,1765.063907,1,3.3529085867861315,4.348943730573436,0,0,41,60,4.465908118654584
0,0,0,2,1,1060.111836,1,2.9464477497089483,4.291364784625936,0,0,38,60,4.51085950651685
1,0,0,2,1,1234.060058,1,2.5688724214041394,4.384679363076634,0,0,9,60,5.0106352940962555
0,0,1,3,1,1625.1354279999994,1,3.34575411963746,4.348310686462467,0,3,15,60,4.31748811353631
0,1,1,2,1,813.0081301,1,2.9517463206588013,4.28799693220842,0,0,38,60,5.768320995793773
1,0,0,3,1,2317.497103,1,2.8735646395797834,4.421848128860553,0,1,59,60,5.075173815233828
0,0,1,2,1,643.9150032000001,1,3.206409643916518,4.362064842211598,0,0,31,60,5.298317366548036
1,0,1,3,1,2015.237159,1,3.28772061072435,4.394532040126234,0,1,32,60,4.4067192472642525
0,0,1,3,1,1000.0,1,3.3465556805951406,4.348566976728093,0,3,15,60,3.7495040759303713
1,0,0,3,1,1659.125189,1,3.2777363315481427,4.313258514714128,0,2,42,60,4.007333185232471
0,0,1,3,1,1300.027858,1,3.206409643916518,4.362064842211598,0,0,31,60,4.941642422609304
0,0,0,1,1,550.1618123,1,3.3396836146732825,4.3419933915074775,0,1,5,60,2.8332133440562166
1,0,0,3,1,1445.02145,1,2.4790562361098245,4.3798993736577065,0,2,42,60,4.1588830833596715
0,0,0,3,1,1185.185185,1,2.9546758765636234,4.288715455535724,0,0,38,35,5.48063892334199
0,0,0,3,1,1300.0,1,3.2896083609275286,4.3286489193897095,0,3,24,31,3.258096538021482
0,0,0,3,1,1724.952741,1,3.3501305177776346,4.349110390526718,0,0,41,80,4.290459441148391
1,0,0,3,1,1050.0,1,3.225785497999609,4.328861049168999,0,2,42,60,3.7376696182833684
0,1,1,2,1,850.0380614000003,0,2.959242495999212,4.288607919921172,0,0,38,60,4.204692619390967
0,0,0,2,1,996.1040329,1,2.5686425292991544,4.38454097107921,0,0,9,60,4.549657476057832
0,0,0,1,1,666.6666667000002,1,3.206409643916518,4.362064842211598,0,0,31,60,4.605170185988092
1,0,0,3,1,1604.857948,1,2.562632059214069,4.351541138183826,0,0,4,60,4.30406509320417
0,0,1,3,1,1740.200387,1,2.5569789084251466,4.351211693820468,0,0,4,60,4.59511985013459
1,0,1,2,1,1480.191554,1,3.41213732170049,4.357477761752469,0,1,11,60,4.219507705176107
0,0,0,3,1,1479.13365,1,2.895784250562041,4.313951721198811,0,0,46,60,4.941642422609304
1,0,0,1,1,550.0431406,1,2.9162820569895938,4.30182214724804,0,0,46,60,3.2386784521643803
1,0,1,2,1,1133.884298,1,3.0547608458902182,4.3719605158675465,0,1,40,60,3.5351453541718936
0,0,0,4,1,2288.091524,1,2.94342878488144,4.327512844262003,0,0,46,60,5.393627546352364
0,1,0,3,1,1270.078446,1,3.1134656190869516,4.480938910044458,0,0,29,60,3.5263605246161616
0,0,1,2,1,680.0176805,1,3.206409643916518,4.362064842211598,0,0,31,60,5.298317366548036
1,0,0,2,1,1287.128713,1,2.5700435905636425,4.351206382638988,0,0,4,60,3.951243718581428
1,0,0,2,1,874.9756950999997,1,2.5718485799218085,4.385395952143486,0,0,9,60,3.80666248977032
0,0,0,3,1,1250.0,1,3.1135153092103742,4.481306198765705,0,0,29,60,4.0943445622221
1,0,0,1,1,460.02007360000016,1,3.3501305177776346,4.349110390526718,0,0,41,80,3.3141860046725258
1,0,0,2,1,1013.451262,1,2.7420070845803926,4.300851828084792,0,1,18,60,4.700480365792417
0,0,0,3,1,1462.140992,1,3.349699890989366,4.347572460502927,0,3,15,60,4.941642422609304
0,0,1,3,1,1206.987824,1,3.424681687307852,4.339230779308912,0,1,37,60,3.1267605359603947
1,0,0,1,1,490.1960784,1,3.26448646350878,4.327878347617864,0,3,24,60,2.302585092994046
1,0,0,3,1,1676.094699,1,2.3979234542194523,4.344104442077745,0,1,10,60,4.382026634673881
1,0,1,2,1,1000.0,1,3.1028521705923255,4.293407597909699,0,1,56,60,2.8332133440562166
0,0,1,2,1,1126.797905,1,2.9541235112798057,4.288192489993548,0,0,31,60,5.135798437050261
0,0,1,2,1,889.7569444000003,1,3.3501305177776346,4.349110390526718,0,0,41,80,3.713572066704309
0,0,0,3,1,1000.0,1,3.2913106380718173,4.32783250535112,0,3,24,60,3.2958368660043287
0,0,1,3,1,1400.0,1,3.0325462466767075,4.36458376346199,0,1,40,60,3.8918202981106265
0,0,1,2,1,1063.3213859999996,1,3.3568320683847768,4.348156280787406,0,0,17,60,3.2846635654062037
1,0,0,2,1,1227.253491,1,2.5686410731473903,4.3535863285572685,0,0,4,60,4.060443010546419
1,0,0,2,1,860.1177002999997,1,2.5676211696059053,4.383972989296232,0,0,9,60,4.043051267834549
1,0,0,1,1,625.0,1,2.9190461346287875,4.302005947591224,0,0,46,60,2.9444389791664403
1,0,1,3,1,1450.209475,1,2.5526397503188525,4.352333126234865,0,0,4,60,4.499809670330263
0,1,1,1,1,625.0,1,3.4226326623822203,4.341465022917759,0,1,37,112,3.292126286607793
0,0,0,3,1,1300.108342,1,3.26448646350878,4.327878347617864,0,3,24,60,4.0943445622221
0,1,1,2,1,977.1759615,1,2.9536542822665877,4.2898044321562825,0,0,31,54,4.941642422609304
0,0,0,2,1,956.0550151,1,2.5572389392069996,4.3848714593203075,0,0,9,60,4.043051267834549
0,1,1,2,1,1245.056394,1,2.947524214928248,4.289084386605024,0,0,31,14,5.135798437050261
0,0,0,2,1,1342.281879,0,3.3456149370947146,4.344624125585344,0,1,19,60,4.605170185988092
1,0,1,3,1,1265.022138,1,3.3442945234003925,4.348326782483079,0,3,15,60,3.688879454113936
0,0,0,2,1,1157.85411,1,3.115340753184367,4.481167875673758,0,0,29,70,3.4011973816621555
0,1,1,2,1,1200.213847,1,3.423033332511053,4.341496225242729,0,3,8,112,3.8044377947482086
1,0,0,2,1,1099.830795,1,3.0325462466767075,4.36458376346199,0,1,40,60,3.951243718581428
1,0,0,2,1,800.0,1,2.5491484081458533,4.353221316491913,0,0,4,60,3.0910424533583165
0,0,0,2,1,1160.196341,1,3.2896083609275286,4.3286489193897095,0,3,24,31,3.258096538021482
1,0,0,3,1,1460.11396,1,2.804370173924214,4.389705451948824,0,2,42,60,3.713572066704309
0,1,1,1,1,427.7159966,0,3.206409643916518,4.362064842211598,0,0,31,60,4.867534450455582
1,0,1,2,1,680.0,1,2.922209514744916,4.303835337082524,0,0,46,60,4.219507705176107
0,0,0,3,1,1696.277118,1,3.1143906593129946,4.481480739276823,0,0,29,60,5.247024072160486
0,0,1,2,1,1200.0,1,3.3525712990306116,4.348755952923431,0,0,41,60,4.0943445622221
0,0,0,1,1,711.0057768999999,1,2.9426832282110844,4.288173680100944,0,0,38,60,3.871201010907892
1,1,0,3,1,1510.067114,1,2.6695401153934255,4.381609922861573,0,2,42,60,3.80666248977032
1,0,0,2,1,1000.0,1,2.8669512941145885,4.330513974122071,0,2,42,60,3.3843902633457743
1,0,0,3,1,1236.15761,1,3.1129294042682574,4.479984068770179,0,0,29,60,3.871201010907892
0,1,1,3,1,1954.761905,1,3.0088676258469818,4.452345992655153,0,1,7,60,4.407938016458383
1,0,0,2,1,719.9424046,1,3.45444521469398,4.315011155072617,0,2,42,60,2.9957322735539917
0,0,1,2,1,586.4644016,1,2.9567315362042583,4.288537046586258,0,0,34,60,5.0106352940962555
0,0,0,2,1,1139.04709,1,2.946545495743766,4.292038290000744,0,0,38,60,4.4067192472642525
1,0,0,2,1,874.2857142999999,1,2.5718485799218085,4.385395952143486,0,0,9,60,3.4210000089583352
0,0,0,1,1,650.1182033,1,2.3184268471630305,4.335788829213952,0,1,28,60,3.0910424533583165
0,1,0,2,1,1160.513527,1,2.9536542822665877,4.2898044321562825,0,0,34,54,5.075173815233828
