POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Owner,0,0,3,BHK,1.9752048037993648,1,1,"Purani Chungi,Jaipur",29.97564,4.351010210116901,3.970291913552122
Dealer,0,1,4,BHK,2.0409714607727705,1,1,"Thanisandra,Bangalore",13.055985,4.351852914784227,5.438079308923196
Dealer,0,1,2,BHK,1.9505738214938366,1,1,"Mahadevpura,Bangalore",12.934997,4.351771749097535,4.553876891600541
Dealer,0,0,3,BHK,2.0179765700162013,1,1,"Sector-20 Panchkula,Panchkula",30.6665,4.342018111279588,4.174387269895637
Owner,0,0,2,BHK,1.9300376799427428,1,1,"Thalambur,Chennai",12.852171,4.384733293366175,3.9889840465642745
Dealer,0,1,2,BHK,1.955707379460434,1,1,"Manpada,Mumbai",19.239813,4.28994865318418,4.867534450455582
Dealer,0,0,2,BHK,1.9664657353213177,1,1,"Sannatammanahalli,Bangalore",13.048081,4.3535863285572685,4.0943445622221
Dealer,0,0,3,BHK,2.0169820054263803,1,1,"Hiranandani Estate,Mumbai",19.255098,4.290206347479055,5.598421958998375
Dealer,0,1,3,BHK,2.0276367932159296,1,1,"Sector-85 Mohali,Mohali",30.66486,4.339981327107075,4.31748811353631
Dealer,0,0,1,BHK,1.868254888716704,1,1,"Sector-18 Ulwe,Mumbai",18.973908,4.290803299830437,3.8066624897703196
Owner,0,0,2,BHK,1.8682123946877631,1,1,"Nizampura,Vadodara",22.328394,4.292876230687206,3.2771447329921766
Dealer,0,1,3,BHK,2.0122937936346,1,1,"NIBM,Pune",18.475864,4.302577622603228,4.700480365792417
Owner,0,0,1,BHK,1.9172747212614871,1,1,"Shivanagar,Bangalore",12.96991,4.351541138183826,4.700480365792417
Dealer,0,0,3,BHK,1.9945563267733144,1,1,"Sector 39 Faridabad,Faridabad",28.478619,4.3475794212208525,4.700480365792417
Owner,0,0,1,BHK,1.839197790361382,1,1,"Datta nagar kiwale,Pune",18.649739,4.301363148940844,3.4011973816621555
Owner,0,1,3,BHK,1.9896837221796302,1,1,"Sector-115 Mohali,Mohali",30.712867,4.339230779308912,3.8066624897703196
Dealer,1,1,4,BHK,2.056115423082357,0,1,"Mullanpur,Chandigarh",30.73528,4.3410888782451424,4.571613402459248
Dealer,0,0,2,BHK,1.9251938068351506,1,1,"Andheri (West),Mumbai",19.139348,4.28799693220842,5.560681631015528
Owner,0,0,2,BHK,1.9369323590327947,1,1,"Tripunithura,Kochi",9.952439,4.335502168433846,3.970291913552122
Owner,0,0,3,BHK,1.9767143841397237,1,1,"Shankar Nagar,Amravati",21.158795,4.347920863871032,4.007333185232471
Dealer,0,0,3,BHK,1.9856943007351955,1,1,"Kanakpura Road,Bangalore",12.896796,4.351211693820468,4.700480365792417
Owner,0,1,1,BHK,1.8386550223344909,1,1,"Shikrapur,Pune",18.69361,4.305929030668605,2.8903717578961645
Owner,1,1,2,BHK,1.9598284115563693,0,1,"Bhimrad,Surat",21.12359,4.287774909508757,3.7376696182833684
Owner,0,0,2,BHK,1.9532963590246664,1,1,"Mahadevpura,Bangalore",12.934997,4.351771749097535,4.400603020246817
Dealer,0,0,3,BHK,2.021267845266213,1,1,"Akshaya Nagar,Bangalore",12.96991,4.351541138183826,4.499809670330265
Dealer,0,0,3,BHK,1.9848510066514642,1,1,"Hiranandani Estate,Lalitpur",19.255098,4.290206347479055,5.393627546352362
Dealer,0,1,2,BHK,1.9457378332343207,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,4.327780656455312,3.349904087274605
Dealer,1,0,2,BHK,1.8998081277404202,0,1,"Vengaivasal,Chennai",12.89911,4.38413690648324,3.4011973816621555
Owner,0,0,3,BHK,1.9787209973107402,1,1,"Gottigere,Bangalore",12.858535,4.351444197947277,3.912023005428146
Dealer,0,0,2,BHK,1.9463622559518434,1,1,"Takka Colony,Maharashtra",18.150834,4.3117266280078494,4.605170185988092
Dealer,1,1,1,BHK,1.8774358727577163,0,1,"Ghodbunder Road,Lalitpur",24.69028,4.362064842211599,4.174387269895637
Dealer,1,1,1,BHK,1.86826354320043,0,1,"Bhandup (West),Maharashtra",19.147866,4.289535850386158,4.204692619390966
Dealer,0,0,3,BHK,1.9941679253762772,1,1,"Sector-105 Mohali,Mohali",30.658839,4.33966290541616,3.8066624897703196
Dealer,1,1,3,BHK,1.9269507742795746,0,0,"Goregaon (West),Mumbai",19.161955,4.288259983016846,5.521460917862246
Dealer,0,0,2,BHK,1.9289786847766461,1,1,"Ulwe,Mumbai",18.973908,4.290803299830437,4.31748811353631
Dealer,0,0,3,BHK,1.9766554549927646,1,1,"Chitrakoot,Jaipur",26.91667,4.328977457520796,3.5553480614894135
Owner,0,0,2,BHK,1.9088643293573633,1,1,"Model Town,Bhilai",30.885469,4.32868193496092,2.772588722239781
Owner,0,0,2,BHK,1.9699223271991275,1,1,"Makarpura,Vadodara",22.24124,4.29319953298067,3.258096538021482
Owner,0,0,3,BHK,1.9430597964517395,1,1,"Yelahanka,Bangalore",13.11389,4.3515459063390445,3.7612001156935624
Owner,0,0,3,BHK,1.964682885336676,1,1,"Sarrajugari Veedhi,Bhimavaram",16.5333,4.401011525754135,3.912023005428146
Dealer,0,1,3,BHK,2.0282669849192843,1,1,"Konanakunte,Bangalore",12.8855,4.351100823501241,5.135798437050262
Dealer,0,0,3,BHK,2.017964601370883,1,1,"Race Course,Dehradun",30.313141,4.357278818059796,4.584967478670572
Dealer,0,0,3,BHK,2.004663231665379,1,1,"Kharghar,Mumbai",19.038205,4.291364784625937,5.135798437050262
Dealer,1,1,2,BHK,1.9330004392877793,0,1,"Panch Pakhadi,Mumbai",18.96667,4.288173680100944,4.700480365792417
Dealer,1,1,2,BHK,1.9645295754819643,0,1,"Borivali (East),Mumbai",19.235,4.288537046586258,5.247024072160486
Dealer,0,0,2,BHK,1.9487885322796228,1,1,"Chembur (East),Mumbai",19.05871,4.289084386605023,5.19295685089021
Dealer,1,1,3,BHK,1.9960246607128194,0,0,"Bellandur,Bangalore",12.9255,4.352552766325352,4.700480365792417
Owner,0,0,3,BHK,1.971458151386735,1,1,"Kondhwa,Pune",18.52361,4.302005947591224,4.605170185988092
Owner,0,0,2,BHK,1.9196999645853345,1,1,"Mapusa,Goa",15.591970000000002,4.301479862481169,4.007333185232471
Dealer,0,0,2,BHK,1.9652378106113693,1,1,"Malad (West),Lalitpur",19.1849,4.2881924899935475,5.19295685089021
Dealer,0,1,2,BHK,1.9618381106583607,1,1,"Balewadi,Pune",18.097689000000006,4.313951721198811,4.532599493153256
Dealer,0,1,4,BHK,2.069705056039212,1,1,"Sector-60 Gurgaon,Gurgaon",28.401971000000003,4.345095926456639,5.480638923341991
Dealer,0,0,3,BHK,1.9791358756970125,1,1,"Patturaickal,Thrissur",10.52,4.333492687678026,4.110873864173311
Dealer,0,0,3,BHK,1.9751937585522872,1,1,"Sector-50 Noida,Noida",28.5679,4.348571965889786,4.382026634673881
Dealer,1,1,4,BHK,2.0613638646060197,0,1,"Sethi Colony,Jaipur",26.903207,4.3286333473701974,5.247024072160486
Dealer,0,0,3,BHK,2.0282669849192843,1,1,"Sector-65 Gurgaon,Gurgaon",28.403138,4.344714774500976,5.966146739123692
Dealer,1,1,2,BHK,1.9220840352222377,0,1,"Andheri (West),Maharashtra",19.139348,4.28799693220842,5.8289456176102075
Dealer,0,0,2,BHK,1.904797528396431,1,0,"Goregaon (East),Maharashtra",19.1615,4.288719572289608,5.66988092298052
Owner,0,0,2,BHK,1.9397103213928208,1,1,"Channasandra,Bangalore",12.90489,4.350526924713967,3.912023005428146
Dealer,1,1,2,BHK,1.8269026656007323,0,0,"Sector 85 Faridabad,Faridabad",28.406152,4.348417510064824,2.9496883350525844
Owner,0,0,2,BHK,1.9252328915655221,1,1,"Indirapuram,Ghaziabad",28.63676,4.3485105690337384,3.4011973816621555
Dealer,0,1,3,BHK,2.0203721331170232,1,1,"Zirakpur,Chandigarh",30.662283,4.341496225242729,4.416428061391214
Dealer,0,0,3,BHK,1.9621469382027554,1,1,"Chembur,Lalitpur",19.05871,4.289084386605023,5.247024072160486
Dealer,0,0,2,BHK,1.9205115572780607,1,1,"Taloja Panchanand,Mumbai",18.96667,4.288173680100944,3.871201010907891
Dealer,0,0,3,BHK,1.9662439015690432,1,1,"Sector 77 Faridabad,Faridabad",28.368269,4.348634392933046,3.586292865338835
Dealer,0,1,2,BHK,1.959417561928857,1,1,"Ghodbunder Road,Mumbai",28.743724,4.341351960030687,4.465908118654584
Dealer,1,1,1,BHK,1.8925045643647205,0,1,"Kharghar,Mumbai",19.038205,4.291364784625937,4.174387269895637
Owner,0,0,2,BHK,1.8944669637711633,1,1,"Moti Nagar,Mumbai",28.662407,4.34561092082916,5.075173815233827
Owner,0,0,2,BHK,1.8269026656007323,1,1,"Sanjay Nagar,Ghaziabad",28.695519,4.349692784546206,2.995732273553991
Dealer,0,0,2,BHK,1.9879667298934869,1,1,"Kalena Agrahara,Bangalore",12.865219,4.351443192668261,4.787491742782046
Owner,0,0,3,BHK,1.9956607073409725,1,1,"Sector 86 Faridabad,Faridabad",28.406388,4.348244748251822,4.04305126783455
Owner,0,0,3,BHK,2.0282669849192843,1,1,"Vicenza Exotica New Alkapuri,Vadodara",22.31055,4.292778667470923,4.700480365792417
Dealer,1,1,2,BHK,1.9651751893010567,0,1,"Kandivali (East),Mumbai",19.1955,4.288715455535724,5.0106352940962555
Owner,0,0,2,BHK,1.9575296789165555,1,1,"Sholinganallur,Chennai",12.90015,4.384871459320309,4.382026634673881
Dealer,1,1,3,BHK,1.9813765896720916,0,0,"Wathoda,Maharashtra",21.279707,4.36745585710276,3.856510295497887
Dealer,1,1,2,BHK,1.96363670857083,0,1,"Hinjewadi,Pune",18.5853,4.300563022159686,4.418840607796598
Owner,0,0,2,BHK,1.8880807289821342,1,1,"Maharani Peta,Visakhapatnam",17.7,4.421848128860553,3.6375861597263857
Owner,0,0,3,BHK,1.9802049469828706,1,1,"Gunadala,Vijayawada",16.515342999999998,4.390172256335455,4.248495242049359
Owner,0,0,3,BHK,2.00412906552913,1,1,"Dona Paula,Panaji",15.45056,4.301403852539682,5.857933154483459
Owner,0,1,3,BHK,2.0282669849192843,1,1,"Sector-88 Mohali,Mohali",30.684523,4.339793853795706,4.290459441148391
Dealer,0,0,3,BHK,1.982051206901287,1,1,"Ajmer Road,Jaipur",26.928785,4.3284676439547995,3.6270040503958487
Dealer,0,0,2,BHK,1.9088958409622834,1,1,"Mansarovar,Jaipur",26.8626,4.327614006535299,2.995732273553991
Dealer,0,1,3,BHK,2.0282669849192843,1,1,"Tulaja Bhawani Nagar,Pune",20.029201,4.301195005466907,5.135798437050262
Owner,0,0,3,BHK,2.0228548486289912,1,1,"Varachha,Surat",21.218626,4.288568791983399,4.310799125385514
Owner,0,0,2,BHK,1.9785971486947727,1,1,"Banashankari,Bangalore",12.96991,4.351541138183826,4.219507705176107
Owner,0,1,2,BHK,1.9373418991396028,1,1,"Yelahanka,Bangalore",13.11389,4.3515459063390445,4.174387269895637
Owner,0,0,3,BHK,1.9917681489187196,1,1,"Ahinsa Khand 2,Ghaziabad",28.9196,4.342469464925427,4.380775852772229
Dealer,0,0,3,BHK,2.0282669849192843,1,1,"Shyam Nagar,Jaipur",26.809242,4.327325355486919,5.135798437050262
Owner,0,0,3,BHK,2.009776858472814,1,1,"Althan Canel Road,Surat",21.151992,4.287853583094125,4.442651256490317
Dealer,0,0,3,BHK,2.0214978335175466,1,1,"Sahastradhara,Dehradun",30.382066,4.358293903125267,4.174387269895637
Owner,0,0,2,BHK,1.9233409559402768,1,1,"Sunny Enclave,Mohali",30.664299,4.3414340929939765,3.4965075614664802
Dealer,1,1,3,BHK,1.9603689729606848,0,0,"Balkum,Mumbai",19.222101,4.2902982089731,4.941642422609304
Dealer,0,1,2,BHK,1.9526881221292163,1,1,"Balewadi,Pune",18.097689000000006,4.313951721198811,4.356708826689592
Dealer,0,0,3,BHK,1.978231789634921,1,1,"Unnichira,Kochi",9.930471,4.334296366740936,4.219507705176107
Dealer,0,0,3,BHK,2.0105497009756923,1,1,"Sinhgad Road,Pune",19.164548,4.297664490819729,5.298317366548036
Dealer,1,0,3,BHK,1.9826624473436556,0,1,"Mithilapuri Colony,Visakhapatnam",17.7,4.421848128860553,3.9889840465642745
Dealer,1,1,2,BHK,1.9333924792117445,0,1,"Mulund (West),Mumbai",19.1759,4.2898044321562825,4.867534450455582
Owner,0,0,2,BHK,1.9463229887376654,1,1,"Kothewada,Nagpur",21.022122,4.3695424682439725,3.6888794541139363
Dealer,0,0,2,BHK,1.9287242577873596,1,1,"Chandra Layout,Bangalore",12.960634,4.350577723676657,3.7796338173824005
Dealer,0,1,4,BHK,2.063819832750053,1,1,"Konanakunte,Bangalore",12.8855,4.351100823501241,5.480638923341991
Dealer,1,1,2,BHK,1.8998215752088556,0,1,"Naigaon (East),Lalitpur",19.35269,4.288605998556956,3.7954891891721947
Owner,0,0,1,BHK,1.8796776810714366,1,1,"Dabhoi,Vadodara",22.12947,4.296163144065069,2.772588722239781
Owner,0,0,1,BHK,1.8435591798775723,1,1,"VOC Nagar Pammal,Chennai",12.975,4.383709218335734,2.833213344056216
Owner,0,0,3,BHK,1.9801898886407105,1,1,"Daspalla Hills,Visakhapatnam",17.717329,4.422631149547152,4.700480365792417
Dealer,0,0,2,BHK,1.9288231653684422,1,1,"Porur,Chennai",13.03478,4.383972989296231,4.147885329150131
Dealer,0,0,3,BHK,1.9949455950974377,1,1,"Sector 11 Koparkhairane,Lalitpur",19.095064,4.290569065276433,5.438079308923196
Dealer,1,1,4,BHK,2.0268359620552614,0,0,"Kharghar,Maharashtra",19.038205,4.291364784625937,5.634789603169249
Owner,0,0,3,BHK,1.9756862277272127,1,1,"Talegaon Dabhade,Pune",18.72,4.299731391947051,4.248495242049359
Builder,1,1,3,BHK,1.9788699926171422,0,0,"Panvel,Mumbai",18.966114,4.292488586519191,5.19295685089021
Owner,0,0,2,BHK,1.8558404673601436,1,1,"Sidedahalli,Bangalore",13.069025,4.350253936071296,2.6390573296152584
Owner,0,0,3,BHK,1.9621941820310513,1,1,"Pragathi Nagar,Bangalore",18.669125,4.3580926764200205,3.9512437185814275
Dealer,1,1,3,BHK,1.9835527231672665,0,1,"Kandivali (East),Mumbai",19.1955,4.288715455535724,5.634789603169249
Dealer,0,0,3,BHK,2.025021003542436,1,1,"Niranjanpur,Dehradun",30.3018,4.356901115893145,4.394449154672439
Dealer,1,1,2,BHK,1.8552173555563816,0,0,"Kasar vadavali,Lalitpur",24.6902,4.362027988167192,4.272490747605575
Owner,0,0,2,BHK,1.9587187460236772,1,1,"Sector-70 Noida,Noida",28.59632,4.348746829329059,3.912023005428146
Dealer,0,1,3,BHK,1.9816918929418663,1,1,"Electronic City Phase II,Bangalore",12.8458,4.352503844283903,4.436751534363128
Dealer,0,0,3,BHK,2.0181430652842063,1,1,"Niranjanpur,Indore",22.72056,4.328721053837435,3.8394523125933104
Owner,0,0,2,BHK,1.8724809673981382,1,1,"Sector-28 Pratap Nagar,Jaipur",26.807408,4.328608175828413,3.091042453358316
Dealer,0,0,2,BHK,1.925201738742373,1,1,"Sector-82 Noida,Noida",28.527597,4.3488494843492775,3.7612001156935624
Dealer,0,0,4,BHK,2.0859797401477085,1,1,"Sector-78 Noida,Noida",28.560719,4.348808573503271,5.075173815233827
Owner,0,0,2,BHK,1.9172824586461004,1,1,"Greater Mohali,Mohali",21.0,4.343805421853684,2.9444389791664403
Dealer,1,1,3,BHK,2.003106614600908,0,1,"Sector-108 Gurgaon,Gurgaon",28.514348,4.343588411295609,5.0106352940962555
Dealer,0,1,2,BHK,1.974657591269664,1,1,"Sector-66A Mohali,Mohali",30.661104,4.3405023363043345,4.143134726391533
Dealer,0,0,4,BHK,2.049807801122311,1,1,"Sector 88 Faridabad,Faridabad",28.431862,4.348354849703258,4.529368472571809
Owner,0,0,1,BHK,1.854509632647013,1,1,"Ujjain Road,Indore",22.646609,4.330617715180954,2.70805020110221
Dealer,0,1,2,BHK,1.9338615042506198,1,1,"Mulund (West),Lalitpur",19.1759,4.2898044321562825,5.075173815233827
Dealer,0,0,2,BHK,1.9016662720047783,1,1,"Thakur Village,Mumbai",18.914541,4.287966075018972,5.19295685089021
Dealer,1,1,2,BHK,1.9466542457727942,0,1,"Sholinganallur,Chennai",12.90015,4.384871459320309,3.9473901492654373
Builder,1,1,3,BHK,1.8962126956726009,0,0,"Akurdi,Lalitpur",18.647126,4.300868123473057,4.511957804265912
Dealer,0,0,4,BHK,2.0647671313388636,1,1,"Kodbisanhalli,Bangalore",12.96991,4.351541138183826,5.598421958998375
Dealer,0,0,2,BHK,1.9051343736182227,1,1,"Hiranandani Estate,Lalitpur",19.255098,4.290206347479055,4.375757021660286
Owner,0,0,2,BHK,1.9090359615685002,1,1,"Thalambur,Chennai",12.852171,4.384733293366175,3.8066624897703196
Dealer,0,0,2,BHK,1.9605828441822277,1,1,"Whitefield,Bangalore",12.9958935,4.35364508694623,4.382026634673881
Owner,0,0,2,BHK,1.9396419405287701,1,1,"Danish Kunj Kolar Bawadia Road,Bhopal",23.25,4.349202132082888,3.1986731175506815
Dealer,0,1,2,BHK,1.9097101159365382,1,1,"Sector-77 Noida,Noida",28.568096,4.348860842433246,3.8066624897703196
Builder,0,0,2,BHK,1.9576593061234842,1,0,"Tripunithura,Kochi",9.952439,4.335502168433846,3.910021002757473
Owner,0,0,3,BHK,1.9929301645193245,1,1,"Sector-34 Noida,Noida",28.583704,4.348475034688998,4.787491742782046
Owner,0,0,2,BHK,1.9139803338750438,1,1,"Pardi,Valsad",20.52,4.289774274968795,2.772588722239781
Owner,0,0,2,BHK,1.9896837221796302,1,1,"Dona Paula,Panaji",15.45056,4.301403852539682,5.438079308923196
Dealer,0,0,3,BHK,2.0044183538345965,1,1,"Nipania,Indore",22.760061,4.3297930562525595,3.9152178963246653
Owner,0,0,2,BHK,1.879596054424777,1,1,"Bhupatwala,Haridwar",29.892311,4.356718095877402,2.8903717578961645
Owner,0,0,4,BHK,2.057201813448391,1,1,"Chottanikkara,Ernakulam",9.97833,4.3344581052547655,4.605170185988092
Dealer,0,1,3,BHK,2.0173841356736797,1,0,"Sector-81 Gurgaon,Gurgaon",28.388225,4.34310876365929,5.075173815233827
Builder,0,1,3,BHK,1.9581649506365073,1,0,"Undri,Pune",18.452663,4.303132766831081,4.278054044290903
Dealer,0,0,1,BHK,1.8634253367175104,1,1,"Sector 19 Ulwe,Mumbai",19.049989,4.291518072381383,3.7612001156935624
Dealer,0,0,2,BHK,1.9740425880716759,1,1,"Sector 88 Faridabad,Faridabad",28.431862,4.348354849703258,3.970291913552122
Owner,0,0,3,BHK,1.9913158792596002,1,1,"Sector-62 Noida,Noida",28.6221,4.348565503240345,4.382026634673881
Owner,0,0,3,BHK,1.9221034596785198,1,1,"Gajanan Nagar Kothi Meena Bazaar Area,Agra",27.254098,4.360200416297648,3.713572066704308
Owner,0,1,2,BHK,1.9115513390054886,1,1,"Tapukara,Bhiwadi",28.2102,4.3419933915074775,3.2771447329921766
Owner,1,1,2,BHK,1.9782239295140647,0,1,"Sector-94 Noida,Noida",28.551820000000006,4.348006157823433,5.0106352940962555
Dealer,0,1,2,BHK,1.9325626565655736,1,1,"Sarjapur Road,Bangalore",12.86,4.353961466405538,3.9684033388642534
Dealer,0,0,2,BHK,1.8672167726326985,1,1,"Kasar vadavali,Maharashtra",20.084522,4.289092836536667,4.700480365792417
Owner,0,0,1,BHK,1.8421385740490588,1,1,"Dilshad Plaza,Ghaziabad",28.691929,4.348075215375521,2.302585092994046
Owner,0,0,3,BHK,2.0101600911630295,1,1,"Jagatpura,Jaipur",26.832353,4.3286489193897095,4.127134385045092
Dealer,1,0,2,BHK,1.9210022969626195,0,1,"Mahalunge,Pune",18.573994,4.300723990905771,3.983413001514819
Owner,0,0,2,BHK,1.954771632557976,1,1,"Sector 17 Ulwe,Mumbai",18.964489,4.290727542192395,5.0106352940962555
Dealer,0,0,2,BHK,1.9355356517639413,1,1,"Shingapura,Bangalore",13.079758,4.35073896555288,3.912023005428146
Dealer,0,1,2,BHK,1.8998081277404202,1,1,"Tapukara,Bhiwadi",28.2102,4.3419933915074775,2.5649493574615367
Owner,0,0,2,BHK,1.9312032375314971,1,1,"Gunjan,Vapi",20.390456,4.289280801620155,3.367295829986474
Dealer,0,0,1,BHK,1.8500553772637112,1,1,"Chhalera,Noida",28.57,4.34795265434013,2.8449093838194073
Dealer,0,1,3,BHK,2.0255691252624537,1,1,"Zirakpur,Chandigarh",30.662283,4.341496225242729,4.242764567340374
Owner,0,0,2,BHK,1.8900175941433273,1,1,"Manglam City,Jaipur",26.91667,4.328977457520796,2.1400661634962708
Owner,0,0,2,BHK,1.8761191424509047,1,1,"Balaji Nagar,Chennai",12.981445,4.384030138818428,3.6888794541139363
Owner,0,0,2,BHK,1.8998081277404202,1,1,"Begampura,Aurangabad",19.9011,4.321744376119456,3.332204510175204
Dealer,0,1,2,BHK,1.963189972498618,1,1,"Shalimar garden,Ghaziabad",28.686091,4.3481420311304415,3.5145260669691587
Dealer,0,0,3,BHK,2.0282669849192843,1,1,"Marine Drive,Kochi",9.9800255,4.334349203062887,5.393627546352362
Dealer,1,1,2,BHK,1.8606237869837747,0,1,"Pokhran-2,Lalitpur",24.69028,4.362064842211599,4.700480365792417
Dealer,0,1,3,BHK,1.9959021788784768,1,1,"Binny Pete,Bangalore",12.96991,4.351541138183826,5.075173815233827
Owner,0,0,2,BHK,1.9500902659128545,1,1,"Katol Road,Nagpur",21.27,4.364117214130314,3.8501476017100584
Dealer,0,0,2,BHK,1.9557818492624104,1,1,"Tilak Nagar,Mumbai",19.068492000000006,4.289073494867019,5.135798437050262
Dealer,0,0,2,BHK,1.9236520303314795,1,1,"Chinchbhavan,Nagpur",21.15389,4.370498692546197,3.367295829986474
Owner,0,0,2,BHK,1.9644372896360807,1,1,"Hoodi,Bangalore",12.989437,4.353084394568834,4.0943445622221
Owner,0,0,2,BHK,1.9220957551710804,1,1,"Mogappair West,Chennai",13.077741,4.384085800635703,4.02535169073515
Owner,1,0,3,BHK,1.9802155659092098,0,1,"Omkar Nagar,Nagpur",20.100361,4.370758474239626,3.9512437185814275
Dealer,0,0,3,BHK,2.008085179793528,1,1,"Lokhandwala Kandivali East,Maharashtra",19.1955,4.288715455535724,5.598421958998375
Dealer,1,1,3,BHK,2.001779353840809,0,1,"Sector-75 Noida,Noida",28.576117,4.348755952923432,4.605170185988092
Dealer,0,1,3,BHK,2.0282669849192843,1,1,"Goregaon (East),Lalitpur",19.1615,4.288719572289608,5.991464547107982
Dealer,0,1,3,BHK,2.0282669849192843,1,1,"Sector-66A Mohali,Mohali",30.661104,4.3405023363043345,4.867534450455582
Dealer,0,0,4,BHK,2.0845226104769057,1,1,"PAL,Surat",21.17,4.288127958229824,5.0106352940962555
Owner,0,0,3,BHK,1.9736236992165779,1,1,"Khandwa Road,Indore",22.882048,4.326517888794963,3.7376696182833684
Dealer,0,1,3,BHK,1.9437243791595484,1,0,"Goregaon (West),Maharashtra",19.161955,4.288259983016846,5.598421958998375
Owner,0,0,3,BHK,2.0282669849192843,1,1,"Kalyan Nagar,Vadodara",13.01926,4.352175953339779,4.248495242049359
Dealer,0,1,2,BHK,1.9291109613457766,1,1,"Jogeshwari (West),Maharashtra",19.141644,4.288305177181666,5.19295685089021
Dealer,0,0,3,BHK,2.0169583374225684,1,1,"Sector 20 Kharghar,Lalitpur",19.049214000000006,4.291457791945418,4.867534450455582
Dealer,0,0,3,BHK,2.003067244946868,1,1,"2nd Phase Judicial Layout,Bangalore",13.022383,4.332483084905775,4.290459441148391
Dealer,0,1,2,BHK,1.9013794898891987,1,1,"Thane West,Mumbai",19.18,4.289956986171905,4.941642422609304
Owner,0,0,3,BHK,1.971521864441009,1,1,"Sector-137 Noida,Noida",28.506454,4.349110390526719,4.483002552013883
Dealer,0,1,3,BHK,2.0050818873740535,1,1,"Indira Nagar,Kanpur",26.508171,4.385319743932625,4.219507705176107
Owner,0,0,2,BHK,1.8558181338804391,1,1,"Danish Kunj,Bhopal",23.25,4.349202132082888,3.1780538303479458
Dealer,0,1,4,BHK,2.0375865173171426,1,1,"Sector-104 Mohali,Mohali",30.652036,4.339719384060835,4.368181227851829
Dealer,0,0,2,BHK,1.9198733431651724,1,1,"Mogappair West,Chennai",13.077741,4.384085800635703,4.219507705176107
Dealer,0,0,3,BHK,2.0282669849192843,1,1,"Whitefield,Bangalore",12.9958935,4.35364508694623,4.941642422609304
Dealer,0,1,3,BHK,1.9888356522387418,1,1,"Sector-15 Ghansoli,Mumbai",19.126499,4.290453413732966,5.075173815233827
Owner,0,0,1,BHK,1.8269026656007323,1,1,"Japanese Zone,Neemrana",27.98889,4.335829935814107,2.4849066497880004
Dealer,0,1,3,BHK,2.016295724504171,1,1,"Zirakpur,Chandigarh",30.662283,4.341496225242729,4.0943445622221
Dealer,0,1,3,BHK,2.0282669849192843,1,1,"NIBM,Pune",18.475864,4.302577622603228,4.941642422609304
Dealer,0,0,2,BHK,1.9424023524431846,1,1,"CV Raman Nagar,Bangalore",12.98556,4.352390413185545,3.9318256327243257
Dealer,0,0,3,BHK,2.0282669849192843,1,1,"Sector-65 Gurgaon,Gurgaon",28.403138,4.344714774500976,5.940171252720432
Dealer,0,0,2,BHK,1.9586961776892762,1,1,"Akshaya Nagar,Bangalore",12.96991,4.351541138183826,3.9318256327243257
Dealer,0,0,1,BHK,1.868268395715829,1,1,"Sector-52 Chandigarh,Chandigarh",30.712635,4.340401179444665,3.56953269648137
Owner,0,0,2,BHK,1.9326447339160655,1,1,"Daurli,Meerut",28.99,4.3528552573736015,3.091042453358316
Dealer,0,0,3,BHK,1.9831412094423253,1,1,"Sahakara Nagar,Bangalore",13.064,4.351309662011821,4.174387269895637
Dealer,0,0,2,BHK,1.903503551108802,1,1,"Milakpur Goojar,Bhiwadi",28.19491,4.341550309569736,2.8903717578961645
Dealer,0,0,1,BHK,1.868254888716704,1,1,"Khadakpada,Lalitpur",24.69028,4.362064842211599,3.8066624897703196
Dealer,0,0,2,BHK,1.956838608285151,1,1,"Dindoli,Surat",21.142359,4.2885754209209805,3.407841924380824
Dealer,0,0,2,BHK,1.9669445161667696,1,1,"jhusi,Allahabad",25.444108,4.40567250449819,3.4339872044851463
Builder,1,1,3,BHK,1.985064768734536,0,0,"Sarjapur Road,Bangalore",12.86,4.353961466405538,4.283586561860629
Dealer,0,1,3,BHK,1.9662209837264542,1,1,"Thane West,Lalitpur",19.18,4.289956986171905,5.521460917862246
Dealer,0,1,2,BHK,1.9610213296952286,1,1,"Kad Nagar,Pune",18.52361,4.302005947591224,4.174387269895637
Dealer,1,0,2,BHK,1.883289762871655,0,1,"Kasar vadavali,Mumbai",18.205923,4.290448235606157,4.499809670330265
Dealer,1,1,1,BHK,1.8988703050955267,0,1,"Sushant Golf City,Lucknow",26.781748,4.394532040126234,3.332204510175204
Dealer,1,1,3,BHK,1.9973688011552917,0,1,"Malad (East),Maharashtra",19.1758,4.288598807132406,5.3471075307174685
Owner,0,0,4,BHK,2.0802371710391188,1,1,"Alkapuri,Vadodara",22.31055,4.292778667470923,4.189654742026425
Owner,0,0,2,BHK,1.961945442114496,1,1,"LB Shastri Nagar,Bangalore",18.558646,4.302659700697191,4.30406509320417
Owner,0,1,3,BHK,1.9751746019455807,1,1,"sector-121 Noida,Noida",28.602325,4.349012542537741,4.700480365792417
Owner,0,0,2,BHK,1.8269026656007323,1,1,"Sector-19 Panchkula,Panchkula",30.670627000000003,4.341636942530821,2.9444389791664403
