POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Dealer,1,1,1,BHK,761.0350076000002,0,1,"Ghansoli,Mumbai",19.126499,4.290453413732966,4.499809670330265
Dealer,1,0,4,BHK,2266.666667,0,0,"Maniktala,Kolkata",22.589694,4.481566006552072,5.135798437050262
Owner,0,0,3,BHK,1660.133733,1,1,"Dhoran Road , IT Park,Dehradun",30.361781,4.3578059297800555,4.276666119016055
Dealer,0,0,3,BHK,1246.035342,1,1,"Tollygunge,Kolkata",22.5,4.481306198765705,4.007333185232471
Dealer,0,1,3,BHK,1184.895833,1,1,"Mira Road,Maharashtra",19.283359,4.288607919921172,4.51085950651685
Owner,0,0,2,BHK,1100.173712,1,1,"Varthur,Bangalore",12.9407,4.353454820199627,4.04305126783455
Dealer,0,0,3,BHK,1300.309598,1,1,"Mancheswar,Bhubaneswar",20.322009,4.45244554721412,3.7376696182833684
Dealer,1,1,3,BHK,780.0398318,0,0,"Anjurdive,Maharashtra",18.96,4.287990642747287,4.255612709818223
Owner,0,0,2,BHK,630.1050175,1,1,"Paschim Putiary,Kolkata",22.472241,4.481147114239201,3.295836866004329
Owner,1,1,3,BHK,1685.2039100000004,0,1,"Kundli,Sonipat",28.874383,4.345275133506002,3.912023005428146
Dealer,0,0,3,BHK,1644.853201,1,1,"Akshayanagara East,Bangalore",12.96991,4.351541138183826,4.532599493153256
Dealer,0,1,1,BHK,900.0195656,1,1,"Sector 20 Ulwe,Maharashtra",18.964489,4.290727542192395,4.5217885770490405
Dealer,0,0,3,BHK,1599.317624,1,1,"Sarat Bose Road,Kolkata",22.54111,4.481167875673758,5.0106352940962555
Dealer,0,0,3,BHK,1800.08471,1,1,"Race Course Road,Vadodara",22.3146,4.292707597082508,4.442651256490317
Owner,0,0,2,BHK,803.083842,1,1,"Ajwa Road,Vadodara",22.3,4.293195420967266,3.2188758248682006
Dealer,0,0,2,BHK,970.0063816,1,1,"Yerwada,Pune",18.559756,4.30247515424515,4.330733340286331
Dealer,0,0,3,BHK,2030.685921,1,1,"Sector 82 Faridabad,Faridabad",28.394375,4.348434005104439,4.212127597878484
Dealer,0,0,1,BHK,540.0284224999998,1,1,"Poonam Sagar Complex,Lalitpur",23.83,4.3657702121543585,4.04305126783455
Owner,0,0,3,BHK,1250.0,1,1,"Nishat Ganj,Lucknow",26.86056,4.393409478594049,4.276666119016055
Dealer,1,1,2,BHK,1013.638039,0,1,"Jahangirabad,Surat",21.17,4.288127958229824,3.3141860046725258
Dealer,0,0,3,BHK,1519.448947,1,1,"Aundh,Pune",18.556218,4.301511877060635,5.0106352940962555
Owner,0,0,3,BHK,1820.250284,1,1,"Sector-128 Noida,Noida",28.522931,4.348432078973562,4.382026634673881
Dealer,1,1,2,BHK,1286.363636,0,0,"Khandagiri,Bhubaneswar",20.257483,4.451787534484893,4.036008985209137
Dealer,0,1,2,BHK,489.5416110000001,1,0,"Pokhran-2,Mumbai",18.96667,4.288173680100944,4.700480365792417
Dealer,0,1,3,BHK,1055.114201,1,1,"Pashan,Pune",18.5442,4.301288268419348,4.442651256490317
Dealer,0,1,1,BHK,633.3456484000002,1,1,"Marol,Mumbai",22.803593,4.427896025630252,4.787491742782046
Owner,0,0,1,BHK,800.0,1,1,"Barog,Solan",30.92,4.34536265030229,3.091042453358316
Dealer,0,0,3,BHK,2100.0,1,1,"Vaishali Nagar,Jaipur",26.91868,4.3274437117023385,5.3471075307174685
Owner,0,1,3,BHK,1654.081266,1,1,"Sector 1 Kopar Khairane,Maharashtra",19.1034,4.290574503021671,5.438079308923196
Dealer,0,1,3,BHK,847.0132699,1,1,"Upper Govind Nagar,Lalitpur",24.68203,4.362212295809122,5.3471075307174685
Dealer,0,1,2,BHK,1070.009172,1,1,"Baner,Pune",18.558319,4.301031848917809,4.248495242049359
Owner,0,0,2,BHK,753.1106745,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,4.327780656455312,3.1354942159291497
Owner,0,1,2,BHK,840.1155159,1,1,"Malvan,Sindhudurg",16.05654,4.296860145740343,3.4657359027997265
Dealer,0,1,2,BHK,1334.546557,1,1,"Wadala,Maharashtra",19.015576,4.28842231281621,5.393627546352362
Owner,0,1,3,BHK,1565.217391,1,1,"Madhavpura,Vadodara",22.310853,4.2938259325355785,3.58351893845611
Dealer,0,1,3,BHK,1718.8037129999998,1,1,"Bannerghatta,Bangalore",12.808137,4.351349362177613,5.0106352940962555
Dealer,0,0,1,BHK,400.0,1,1,"Malad (West),Lalitpur",19.1849,4.2881924899935475,4.382026634673881
Owner,0,0,2,BHK,891.0670527999998,1,1,"E M Bypass,Kolkata",22.54111,4.481167875673758,3.6888794541139363
Dealer,0,1,3,BHK,1294.8659699999996,1,1,"Sector-137 Noida,Noida",28.506454,4.349110390526719,4.04305126783455
Dealer,1,1,2,BHK,786.9249394999998,0,0,"Sector-106 Gurgaon,Gurgaon",28.50437,4.343758096058512,4.867534450455582
Owner,0,0,1,BHK,699.6770721,1,1,"opp. prabhat bus stand,Vadodara",9.595891,4.337657118152567,2.5649493574615367
Owner,0,0,2,BHK,1330.108827,1,1,"Indra Vihar,Kota",25.135389,4.328733170226572,4.007333185232471
Dealer,0,0,2,BHK,860.0301011,1,1,"Kandivali (East),Mumbai",19.1955,4.288715455535724,5.075173815233827
Owner,0,0,2,BHK,1045.036079,1,1,"Sector-137 Noida,Noida",28.506454,4.349110390526719,3.7376696182833684
Dealer,1,0,2,BHK,475.0015224,0,1,"Majiwada,Mumbai",19.218498,4.290351407915751,4.356708826689592
Owner,0,0,2,BHK,860.0237248,1,1,"Sector 10,Sonipat",28.990399,4.344577098060972,3.367295829986474
Owner,1,0,3,BHK,2061.85567,0,1,"Sector-150 Noida,Noida",28.429614,4.350041921413191,4.941642422609304
Dealer,0,1,3,BHK,921.0301893,1,1,"Goregaon (West),Maharashtra",19.161955,4.288259983016846,5.598421958998375
Owner,0,0,3,BHK,1404.001404,1,1,"Sunny Enclave,Mohali",30.664299,4.3414340929939765,3.6888794541139363
Owner,0,0,2,BHK,1000.0,1,1,"Vilangudi,Madurai",9.955101,4.35768686107851,3.58351893845611
Dealer,0,0,3,BHK,1349.941707,1,1,"Asha Nagar,Lalitpur",24.857578,4.374395844105981,5.393627546352362
Owner,0,0,1,BHK,550.0550055,1,1,"Wanwadi,Pune",18.496129,4.302616774626704,3.4011973816621555
Dealer,0,1,2,BHK,474.0313273,1,1,"Sector 82 Faridabad,Faridabad",28.394375,4.348434005104439,3.1354942159291497
Dealer,1,1,3,BHK,1450.230719,0,1,"Kharadi,Pune",18.5438,4.303305345209278,4.477336814478207
Dealer,0,0,1,BHK,750.0,1,1,"Mira Road,Maharashtra",19.283359,4.288607919921172,4.04305126783455
Dealer,0,0,3,BHK,1540.963959,1,1,"Kharghar,Lalitpur",24.69028,4.362064842211599,5.19295685089021
Dealer,0,0,3,BHK,1468.571429,1,0,"Jyoti Nagar,Siliguri",29.974075,4.341739614216981,3.9396381724611196
Owner,0,0,2,BHK,835.2315869,1,1,"Kanadia Road,Indore",22.72781,4.330248683385463,3.091042453358316
Owner,0,0,2,BHK,668.1514477000002,1,1,"Agarpara,Kolkata",22.68333,4.481494862348484,2.8903717578961645
Owner,0,1,3,BHK,1588.772673,1,1,"Whitefield,Bangalore",12.9958935,4.35364508694623,4.787491742782046
Dealer,0,1,2,BHK,680.0,1,1,"Sikandra,Agra",27.216013,4.356078294612682,2.6100697927420065
Dealer,0,1,3,BHK,1771.927604,1,1,"Balewadi Phata,Pune",18.097689000000006,4.313951721198811,4.941642422609304
Dealer,0,1,2,BHK,1065.189604,1,1,"Sector 34 Kamothe,Lalitpur",28.583704,4.348475034688998,4.605170185988092
Dealer,0,0,2,BHK,1030.065023,1,1,"Malad (East),Lalitpur",19.1758,4.288598807132406,5.075173815233827
Dealer,0,0,3,BHK,1764.1351329999998,1,1,"Prince Anwar Shah Rd.,Kolkata",22.56972,4.481529377028798,5.298317366548036
Dealer,0,0,3,BHK,1589.0477939999996,1,1,"Sector-29 Noida,Noida",28.568966,4.3481516516107686,4.867534450455582
Owner,0,0,3,BHK,1800.180018,1,1,"Kammanahalli,Bangalore",13.01429,4.352066374859028,4.787491742782046
Owner,0,0,2,BHK,1050.144395,1,1,"Sector-9 Udaipur,Udaipur",24.536408,4.300308858188923,3.6888794541139363
Dealer,0,0,3,BHK,1498.963483,1,1,"Wakad,Pune",18.5993,4.300850472383287,4.543294782270004
Dealer,0,1,2,BHK,834.8987685,1,1,"Hadapsar,Pune",18.49667,4.303276539133872,3.6888794541139363
Dealer,0,0,2,BHK,1087.130296,1,1,"Ravet,Pune",18.651598,4.300483660496476,4.219507705176107
Dealer,0,0,3,BHK,2057.613169,1,1,"Sector-150 Noida,Noida",28.429614,4.350041921413191,4.700480365792417
Dealer,1,0,1,BHK,450.0191498,0,1,"Mira Road East,Lalitpur",19.2836,4.288642723422474,3.8501476017100584
Owner,0,0,2,BHK,1250.0,1,1,"Channasandra,Bangalore",12.90489,4.350526924713967,4.0943445622221
Owner,0,0,1,BHK,628.0014777000001,1,1,"Pallavaram,Chennai",12.968,4.383902374373721,3.9318256327243257
Owner,1,0,1,BHK,1100.029334,0,1,"Malur,Bangalore",13.021,4.355913638816629,5.703782474656201
Dealer,0,0,3,BHK,1846.153846,1,0,"Sector-91 Gurgaon,Gurgaon",28.400824,4.342760590493165,4.787491742782046
Owner,0,0,2,BHK,950.1187648,1,1,"Kalwar Road,Jaipur",26.9883,4.325252558731366,2.772588722239781
Owner,0,0,3,BHK,1500.170474,1,1,"Lal bangla,Kanpur",26.426264,4.386854126064151,3.784189633918261
Owner,0,1,3,BHK,1554.280249,1,1,"Sector 86 Faridabad,Faridabad",28.406388,4.348244748251822,4.174387269895637
Owner,0,1,3,BHK,1434.820647,1,1,"Sector-137 Noida,Noida",28.506454,4.349110390526719,4.406719247264253
Owner,0,0,1,BHK,675.2194463,1,1,"Parvat Patia,Surat",21.372623,4.29394598621722,2.995732273553991
Dealer,1,0,3,BHK,1049.93598,0,1,"Lake Town,Kolkata",22.603606,4.4819421368650785,3.713572066704308
Dealer,1,1,3,BHK,1764.83565,0,1,"Konanakunte,Bangalore",12.8855,4.351100823501241,5.075173815233827
Dealer,0,1,4,BHK,2053.928797,1,1,"Amar Shaheed Path,Lucknow",26.75,4.394449154672439,4.579852378003801
Dealer,1,0,3,BHK,1860.166774,0,1,"Swawlambi Nagar,Nagpur",21.10666,4.369977547596821,4.465908118654584
Dealer,0,0,2,BHK,1170.079398,1,1,"Kalyan (West),Maharashtra",19.245347,4.292164520919905,4.430816798843313
Owner,0,0,2,BHK,699.9533364,1,1,"Sector-29, Pratap Nagar,Sanganer,Jaipur",26.807408,4.328608175828413,2.70805020110221
Dealer,0,0,2,BHK,1216.012085,1,1,"Varthur,Bangalore",12.9407,4.353454820199627,4.388257184424518
Dealer,0,1,2,BHK,1350.024546,1,1,"Sector-128 Noida,Noida",28.522931,4.348432078973562,4.007333185232471
Owner,0,0,3,BHK,1048.149361,1,1,"Siv vihar near Mansarovar metro station,Jaipur",26.444237,4.313045419368996,3.4657359027997265
Dealer,0,1,2,BHK,1045.068583,1,1,"Sector 70 Faridabad,Faridabad",28.340575,4.348326782483078,3.4657359027997265
Owner,0,0,3,BHK,1422.699968,1,1,"Ajmer Road,Jaipur",26.928785,4.3284676439547995,3.8066624897703196
Dealer,0,1,2,BHK,1123.126785,1,1,"Parel,Maharashtra",18.996549,4.28830598714351,5.857933154483459
Dealer,0,1,3,BHK,1808.439384,1,1,"Kundli,Sonipat",28.874383,4.345275133506002,3.9889840465642745
Owner,0,0,2,BHK,1312.139962,1,1,"Doddathoguru,Bangalore",12.843566,4.352238696682746,4.119037174812473
Owner,0,0,2,BHK,1034.928849,1,1,"Sarjapura - Attibele Road,Bangalore",12.86,4.353961466405538,3.6888794541139363
Dealer,0,0,2,BHK,1210.067764,1,1,"Kattanallur,Bangalore",12.96991,4.351541138183826,4.31748811353631
Owner,0,0,3,BHK,2400.548697,1,1,"Harni,Vadodara",22.337395,4.293539828865171,4.248495242049359
Owner,0,0,2,BHK,1099.958752,1,1,"Chandra Layout,Bangalore",12.960634,4.350577723676657,4.382026634673881
Owner,0,0,3,BHK,1635.896237,1,1,"Whitefield,Bangalore",12.9958935,4.35364508694623,4.248495242049359
Owner,1,0,1,BHK,609.9627245,0,1,"Betegaon,Palghar",19.7833,4.287486533283048,2.8903717578961645
Owner,0,0,2,BHK,1035.196687,1,1,"Anora Kala,Lucknow",26.895619,4.395494077685987,3.2188758248682006
Dealer,0,0,1,RK,360.0230415,1,1,"Rawalpada,Lalitpur",24.69028,4.362064842211599,3.912023005428146
Builder,1,1,2,BHK,962.7727856,0,0,"Kharadi,Maharashtra",18.5438,4.303305345209278,4.499809670330265
Dealer,0,0,2,BHK,1040.149782,1,1,"Billekahalli,Bangalore",12.90025,4.351580700296962,3.912023005428146
Dealer,0,0,2,BHK,1400.560224,1,1,"Sama,Vadodara",22.340396,4.293155256226247,3.4011973816621555
Dealer,0,0,3,BHK,1660.064139,1,1,"Vaishali Nagar,Jaipur",26.91868,4.3274437117023385,4.477336814478207
Dealer,1,0,3,BHK,790.0185246,0,1,"DN Nagar,Lalitpur",20.164875,4.2919701350919,5.66988092298052
Dealer,0,0,1,BHK,595.0516755,1,1,"Mira Road East,Lalitpur",19.2836,4.288642723422474,4.04305126783455
Dealer,0,0,3,BHK,1610.095735,1,1,"Sector-62 Noida,Noida",28.6221,4.348565503240345,4.30406509320417
Dealer,0,0,3,BHK,1800.180018,1,1,"Uttarahalli,Bangalore",12.90579,4.350827978606712,4.605170185988092
Builder,0,0,3,BHK,1127.16763,1,0,"Joka,Kolkata",22.452032,4.480728182283995,3.6635616461296463
Dealer,0,0,2,BHK,900.3601441,1,1,"Khajuri Kalan,Bhopal",23.234244,4.350371919039565,2.70805020110221
Builder,1,1,2,BHK,726.8920132000002,0,0,"Lohegaon,Pune",18.595456,4.303336287149003,3.883623530906448
Dealer,0,0,1,BHK,670.0583199,1,1,"Thane West,Mumbai",19.18,4.289956986171905,3.9889840465642745
Dealer,0,0,2,BHK,708.5714286,1,1,"Kestopur,Kolkata",22.605438,4.482121757448551,3.2108436531709366
Owner,0,0,2,BHK,600.0,1,1,"Harthala,Moradabad",28.875701,4.3661264058563365,2.70805020110221
Builder,0,1,3,BHK,1484.7809949999996,1,0,"Peer Muchalla,Panchkula",30.660437,4.342005322126414,4.0943445622221
Owner,0,0,2,BHK,1100.016923,1,1,"Yeshwanthpur,Bangalore",12.96991,4.351541138183826,4.174387269895637
Builder,1,1,4,BHK,1328.168235,0,0,"Kalyan (West),Mumbai",19.245347,4.292164520919905,4.787491742782046
Owner,0,0,2,BHK,600.1091107000002,1,1,"KR Puram,Bangalore",13.010349,4.3530116286733564,3.091042453358316
Dealer,1,1,3,BHK,1459.854015,0,0,"Sector-109 Gurgaon,Gurgaon",28.510825,4.343884470677295,4.605170185988092
Dealer,0,1,1,BHK,698.5507246000002,1,1,"Shirgaon,Lalitpur",24.69028,4.362064842211599,3.1822118404966093
Owner,0,0,3,BHK,2146.8441390000007,1,1,"Jagatpura,Jaipur",26.832353,4.3286489193897095,4.605170185988092
Builder,0,1,3,BHK,1500.187523,1,0,"Guindy,Chennai",13.00841,4.3846817317819475,4.787491742782046
Owner,1,0,3,BHK,1350.6212859999996,0,1,"Dhakoli,Mohali",30.657375,4.341905631381023,3.2188758248682006
Owner,0,0,4,BHK,2350.42735,1,1,"Sector 78 Faridabad,Faridabad",28.38016,4.348598281367018,4.700480365792417
Dealer,0,0,3,BHK,1515.151515,1,1,"Prince Anwar Shah Rd.,Kolkata",22.56972,4.481529377028798,5.0106352940962555
Owner,0,0,2,BHK,1060.240964,1,1,"Zirakpur,Chandigarh",30.662283,4.341496225242729,3.091042453358316
Owner,0,0,3,BHK,1549.732319,1,1,"Vasna,Vadodara",22.312063,4.285987759435517,4.007333185232471
Dealer,0,0,2,BHK,1200.20429,1,1,"Wagholi,Pune",18.5823,4.303835337082524,3.8501476017100584
Owner,0,0,2,BHK,1380.0,1,1,"Devanahalli,Bangalore",13.23,4.3528552573736015,4.23410650459726
Owner,0,0,2,BHK,1250.0,1,1,"Kadugodi,Bangalore",12.995285,4.353714566311578,4.0943445622221
Dealer,1,1,2,BHK,890.6702293,0,1,"Kolshet Road,Lalitpur",24.69028,4.362064842211599,4.787491742782046
Owner,0,0,1,BHK,634.0400238,1,1,"Wagholi,Pune",18.5823,4.303835337082524,3.4657359027997265
Dealer,0,1,3,BHK,1887.096774,1,1,"Dumas,Surat",21.084038,4.286504644939416,4.069026754237811
Owner,0,0,2,BHK,685.1400731000001,1,1,"Subhas Sarobar Park,Kolkata",22.550606,4.481257697306563,3.1135153092103742
Dealer,0,0,3,BHK,1400.203666,1,1,"Singanallur,Coimbatore",11.00031,4.344104442077745,4.007333185232471
Dealer,0,0,2,BHK,928.8884302,1,1,"Wadala East,Maharashtra",19.014858,4.288624882662238,5.19295685089021
Owner,0,0,4,BHK,1699.159363,1,1,"Sunderpur,Varanasi",25.124509,4.417831146654869,4.553876891600541
Dealer,0,1,2,BHK,1049.868766,1,1,"Kamothe,Lalitpur",19.0168,4.2917799387705315,4.382026634673881
Dealer,1,0,3,BHK,1200.0,0,1,"Neamatpur,Asansol",23.71384,4.4645357981430385,3.1654750481410856
Dealer,0,1,2,BHK,950.1187648,1,1,"Sector-75 Noida,Noida",28.576117,4.348755952923432,3.58351893845611
Owner,1,1,3,BHK,1275.214468,0,1,"Khagaul Road,Patna",25.58,4.44323931884187,4.007333185232471
Owner,0,0,1,BHK,600.1263424,1,1,"Kovaipudur,Coimbatore",11.0,4.343372471001131,2.9444389791664403
Dealer,0,0,3,BHK,1715.204574,1,1,"Sector-137 Noida,Noida",28.506454,4.349110390526719,4.564348191467836
Dealer,0,1,1,BHK,453.7863937,1,0,"Kolshet Road,Mumbai",19.249861,4.289964332300862,4.135166556742356
Dealer,0,0,3,BHK,1600.0,1,1,"Someshwara Enclave,Surat",21.17,4.288127958229824,4.0943445622221
Owner,0,0,2,BHK,1366.999035,1,1,"Tridentia panache,Margao",15.27194,4.303501826491147,4.442651256490317
Dealer,0,0,2,BHK,1184.834123,1,1,"Sarjapur,Bangalore",12.86,4.353961466405538,3.8066624897703196
Dealer,0,1,3,BHK,1514.692517,1,1,"Mulund (West),Lalitpur",19.1759,4.2898044321562825,5.703782474656201
Owner,0,0,1,BHK,1299.897646,1,1,"New City Light,Surat",21.158649,4.287719828821511,3.6402142821326553
Dealer,0,1,2,BHK,927.5862069,1,0,"Raj Nagar Extension,Ghaziabad",26.900926,4.327780656455312,3.292126286607793
Owner,0,0,3,BHK,1210.025929,1,1,"Central Spine,Jaipur",26.91667,4.328977457520796,4.248495242049359
Owner,0,0,2,BHK,1047.955348,1,1,"Baner,Pune",18.558319,4.301031848917809,4.5217885770490405
Owner,0,0,2,BHK,632.0363421,1,1,"Urapakkam,Chennai",12.86561,4.383094389420837,3.4657359027997265
Dealer,0,1,3,BHK,1308.433448,1,1,"Ghodbunder Road,Maharashtra",18.96,4.287990642747287,4.700480365792417
Owner,0,0,1,BHK,445.026178,1,1,"Hinjewadi,Pune",18.5853,4.300563022159686,2.833213344056216
Dealer,0,1,2,BHK,1163.636364,1,1,"Subhash Nagar,Mumbai",30.927654,4.329278229494353,5.075173815233827
Owner,0,0,3,BHK,839.6576779999998,1,1,"Sanjauli,Shimla",31.103187,4.346341359488179,3.9512437185814275
Owner,0,1,2,BHK,1090.059694,1,1,"Kuwan Wala,Dehradun",30.247303,4.357904368155263,3.7376696182833684
Dealer,0,1,4,BHK,1967.720539,1,1,"Sector-137 Noida,Noida",28.506454,4.349110390526719,4.48863636973214
Dealer,1,1,3,BHK,1060.006092,0,1,"Yelahanka,Bangalore",13.11389,4.3515459063390445,4.242764567340374
Dealer,1,0,2,BHK,530.0353357,0,1,"Thane Belapur Road,Mumbai",19.01891,4.290997542921003,4.0943445622221
Dealer,1,0,3,BHK,1425.0,0,1,"Airport Road,Mohali",30.696627000000003,4.339820401286914,4.225372824628505
Owner,0,1,3,BHK,1400.147384,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,4.327780656455312,4.04305126783455
Dealer,0,0,2,BHK,1060.375108,1,1,"Chandivali,Lalitpur",24.69028,4.362064842211599,5.075173815233827
Dealer,0,0,2,BHK,1214.083367,1,1,"Sector 12 Kharghar,Lalitpur",19.042483,4.291368219864716,4.787491742782046
Dealer,0,0,2,BHK,1050.336901,1,1,"Chhalera,Noida",28.57,4.34795265434013,3.2771447329921766
Dealer,0,0,2,BHK,767.0952659,1,1,"Ghatkopar (East),Lalitpur",19.078305,4.28916999372992,5.3471075307174685
Dealer,0,0,2,BHK,1020.082882,1,1,"Thirupalya,Bangalore",12.822566,4.3524349116404535,3.4657359027997265
Dealer,1,1,3,BHK,1344.164572,0,1,"Kandivali (East),Mumbai",19.1955,4.288715455535724,5.438079308923196
Owner,0,0,3,BHK,1475.548061,1,1,"Paul Nagar,Vizianagaram",18.116670000000006,4.423848169487259,3.5553480614894135
Owner,0,0,2,BHK,1396.032329,1,1,"Sonari,Jamshedpur",22.830053,4.456188866962639,2.9444389791664403
Owner,0,0,1,BHK,570.0504275000002,1,1,"Aundh Gaon,Pune",18.564746,4.301494779262094,3.9512437185814275
Dealer,1,1,2,BHK,1128.9070769999996,0,1,"Mulund,Mumbai",19.185539,4.289574268676889,5.075173815233827
Owner,0,0,3,BHK,1525.105584,1,1,"Hanspal,Bhubaneswar",20.26444,4.452345992655154,4.174387269895637
Owner,0,0,2,BHK,799.7630332,1,1,"Kareli Bagh,Vadodara",22.316415,4.293235119632815,3.295836866004329
Dealer,0,0,2,BHK,1099.8439939999996,1,1,"Manish Nagar,Nagpur",21.094632,4.370394303175393,3.339321977944068
Owner,0,0,3,BHK,2070.063694,1,1,"aluva,Ernakulam",10.139252,4.3355948199110825,4.867534450455582
Dealer,0,0,2,BHK,935.0518069,1,1,"Nalasopara (West),Maharashtra",19.405286,4.287569460956398,3.6109179126442243
Dealer,0,1,3,BHK,1574.80315,1,1,"Gomti Nagar Extension,Lucknow",21.0,4.343805421853684,4.189654742026425
Owner,0,0,2,BHK,540.0795907,1,1,"sector 4,Karnal",29.666066,4.343754056898163,2.9444389791664403
Owner,1,0,1,BHK,680.0664954,0,1,"Mylapore,Chennai",13.037561,4.385389174993325,3.8066624897703196
Dealer,1,0,2,BHK,1001.045869,0,1,"Pashan,Pune",18.5442,4.301288268419348,4.204692619390966
Owner,0,1,3,BHK,1450.276243,1,1,"Hosa Road,Bangalore",12.863589,4.3522943021268246,4.143134726391533
Dealer,0,0,3,BHK,1565.344012,1,1,"Govindpuri,Gwalior",26.205239,4.35931074645094,3.7612001156935624
Dealer,0,0,2,BHK,1139.13751,1,1,"Roadpali,Lalitpur",24.69028,4.362064842211599,4.430816798843313
Dealer,0,0,3,BHK,1280.150923,1,1,"Shankar Nagar,Pune",18.66717,4.3004050927555655,4.553876891600541
Dealer,1,1,2,BHK,918.0488402,0,1,"Gundavali Gaothan,Lalitpur",24.69028,4.362064842211599,5.0106352940962555
Dealer,0,0,2,BHK,1144.9942460000002,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,4.3419933915074775,2.990719731730447
Dealer,1,1,2,BHK,543.1619787000002,0,0,"Kanjur Marg (East),Maharashtra",18.96,4.287990642747287,4.941642422609304
Dealer,0,1,2,BHK,1250.052086,1,1,"Parel,Maharashtra",18.996549,4.28830598714351,5.703782474656201
Dealer,0,0,2,BHK,975.0243756,1,1,"Sector 21 Nerul,Lalitpur",30.676005,4.342041945765425,4.867534450455582
Owner,0,0,2,BHK,600.0,1,1,"Girugambakam,Chennai",13.09,4.385395952143486,3.7376696182833684
Dealer,1,0,2,BHK,1145.0,0,1,"Rasulgarh,Bhubaneswar",20.294655,4.4527221275447335,3.824284091120139
Owner,0,0,3,BHK,1295.0558210000004,1,1,"Gothapatna,Bhubaneswar",20.29613,4.451332897048778,3.703768066607687
Owner,0,1,3,BHK,1500.115393,1,1,"Manjalpur,Vadodara",22.271214,4.293042772705091,4.174387269895637
Dealer,0,1,1,BHK,710.6666667000002,1,1,"Miragaon,Lalitpur",24.69028,4.362064842211599,3.975936331171799
Dealer,0,0,4,BHK,2318.691228,1,1,"Sector-49 Gurgaon,Gurgaon",28.409264,4.344456897908756,5.19295685089021
Dealer,1,1,2,BHK,521.0252092000002,0,0,"Thane West,Lalitpur",19.18,4.289956986171905,4.59511985013459
Dealer,0,1,2,BHK,1207.146306,1,1,"Sector - 23 Dharuhera,Dharuhera",28.22,4.340944189572651,3.2188758248682006
Dealer,0,0,3,BHK,1515.610791,1,1,"Karapakkam,Chennai",12.925027,4.384964165901218,4.605170185988092
Dealer,1,0,2,BHK,990.0990099,0,1,"Sector-35G Kharghar,Mumbai",19.038205,4.291364784625937,4.499809670330265
Owner,0,0,2,BHK,874.0635034,1,1,"AGB Layout,Bangalore",12.96991,4.351541138183826,3.8918202981106265
Owner,0,0,2,BHK,550.0982318,1,1,"Bajajnagar,Jalna",19.83333,4.3291970291855995,2.6390573296152584
Owner,0,0,2,BHK,1100.110011,1,1,"Old Pardi Naka,Nagpur",21.0,4.3694478524670215,3.912023005428146
Dealer,0,0,3,BHK,1460.047783,1,1,"Rajarhat,Kolkata",22.54111,4.481167875673758,4.007333185232471
Dealer,0,0,3,BHK,1686.0698510000002,1,1,"Prince Anwar Shah Rd.,Kolkata",22.56972,4.481529377028798,5.3471075307174685
Dealer,0,0,2,BHK,1200.0,1,1,"Kothanur,Bangalore",12.581437,4.347980770861567,3.871201010907891
Owner,0,0,1,BHK,665.1884701,1,1,"Nirmal Nagar,Ahmednagar",28.993821,4.377924909087046,2.8903717578961645
Dealer,0,0,3,BHK,1720.324404,1,1,"Kakkanad,Kochi",9.930471,4.334296366740936,4.248495242049359
Owner,0,0,3,BHK,1203.035351,1,1,"B Narayanpura,Bangalore",13.074925,4.3448415861487035,4.174387269895637
Dealer,0,1,3,BHK,1554.290718,1,1,"Sector-168 Noida,Noida",28.494868,4.349119820841043,4.2626798770413155
Dealer,0,1,3,BHK,1814.058957,1,1,"Kannamangala,Bangalore",13.025845,4.353760008837694,4.787491742782046
Dealer,0,1,3,BHK,998.8139085,1,1,"Manpada,Mumbai",19.239813,4.28994865318418,5.075173815233827
Dealer,0,0,3,BHK,1149.954002,1,1,"Niwaru Road,Jaipur",26.91667,4.328977457520796,3.2188758248682006
Dealer,0,1,2,BHK,896.3668851,1,1,"Bavdhan,Pune",18.510418,4.301114040425369,4.097672352314776
Owner,0,0,3,BHK,1382.222222,1,1,"RWF West Colony,Bangalore",12.96991,4.351541138183826,4.130354999745133
Dealer,0,1,3,BHK,2000.0,1,1,"Binny Pete,Bangalore",12.96991,4.351541138183826,5.521460917862246
Dealer,0,0,3,BHK,1624.928856,1,1,"Kundli,Sonipat",28.874383,4.345275133506002,4.044804116661965
Owner,0,0,3,BHK,1385.189132,1,1,"Sector-120 Noida,Noida",28.585757,4.348943730573436,4.356708826689592
Dealer,0,0,4,BHK,2200.0,1,1,"Sector-79 Mohali,Mohali",30.678174,4.340070351257806,4.700480365792417
Dealer,0,1,3,BHK,1570.860927,1,1,"Sector 80 Faridabad,Faridabad",28.381971000000004,4.348310686462467,4.08260930600368
Dealer,0,0,3,BHK,1583.14978,1,1,"Sector-6 Kharghar,Lalitpur",19.043302,4.291299594969625,5.438079308923196
Dealer,0,0,3,BHK,1862.630966,1,1,"Harlur,Bangalore",12.928575,4.351383402525714,5.075173815233827
